Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.0054995,1.78305e-09
2,0.00607261,1.55705e-10
3,0.00670505,1.54919e-10
4,0.00740287,9.74311e-11
5,0.00817272,1.52619e-10
6,0.0090219,2.43118e-10
7,0.00995844,2.47393e-10
8,0.0109911,2.01568e-10
9,0.0121296,3.63905e-10
10,0.0133844,4.10976e-10
11,0.0147671,4.29852e-10
12,0.0162903,3.50158e-10
13,0.0179677,4.00774e-10
14,0.0198144,2.11869e-10
15,0.0218467,5.96123e-10
16,0.0240824,6.54046e-10
17,0.0265407,5.0807e-10
18,0.0292425,5.94894e-10
19,0.0322102,4.7525e-10
20,0.0354682,2.94914e-10
21,0.0390425,1.07803e-09
22,0.0429611,8.43502e-10
23,0.0472537,1.20729e-09
24,0.051952,6.18705e-10
25,0.0570897,6.62324e-10
26,0.0627021,1.14232e-09
27,0.0688261,2.14268e-09
28,0.0755004,2.33408e-09
29,0.0827646,2.96178e-09
30,0.0906596,3.28702e-09
31,0.0992267,1.74705e-09
32,0.108507,1.57422e-09
33,0.118542,1.05692e-09
34,0.129371,3.90215e-09
35,0.141032,5.47002e-09
36,0.153559,3.76323e-09
37,0.166984,3.97239e-09
38,0.181332,3.31214e-09
39,0.196624,5.25919e-09
40,0.212871,4.1819e-09
41,0.230078,5.93811e-09
42,0.248239,3.40597e-09
43,0.267338,4.61248e-09
44,0.287348,5.42645e-09
45,0.308227,6.35683e-09
46,0.329924,6.46836e-09
47,0.352374,5.68451e-09
48,0.375498,6.81835e-09
49,0.399207,1.20527e-08
50,0.423402,1.33185e-08
51,0.447974,1.50679e-08
52,0.472806,1.57389e-08
53,0.497777,1.53399e-08
54,0.522762,1.04888e-08
55,0.547638,1.65095e-08
56,0.572282,1.14741e-08
57,0.596576,1.11696e-08
58,0.620408,1.05576e-08
59,0.643677,1.80332e-08
60,0.66629,1.76024e-08
61,0.688166,1.27755e-08
62,0.709236,2.06015e-08
63,0.729444,2.4071e-08
64,0.748748,2.22778e-08
65,0.767116,2.17427e-08
66,0.78453,1.32367e-08
67,0.800981,2.10162e-08
68,0.816471,2.08703e-08
69,0.831011,2.30866e-08
70,0.84462,2.335e-08
71,0.857322,1.18847e-08
72,0.869147,9.70176e-09
73,0.88013,1.37193e-08
74,0.890308,1.51714e-08
75,0.89972,2.13841e-08
76,0.908409,2.37233e-08
77,0.916415,1.22205e-08
78,0.92378,1.70602e-08
79,0.930546,1.38946e-08
80,0.936753,1.66837e-08
81,0.942439,2.68276e-08
82,0.947643,2.78373e-08
83,0.9524,3.67506e-08
84,0.956745,2.39888e-08
85,0.96071,3.32908e-08
86,0.964325,3.10763e-08
87,0.967619,2.17738e-08
88,0.970617,2.84565e-08
89,0.973346,2.42064e-08
90,0.975828,2.50818e-08
91,0.978084,1.89591e-08
92,0.980134,1.73857e-08
93,0.981995,1.81167e-08
94,0.983685,1.14923e-08
95,0.985219,3.06205e-08
96,0.986611,1.5493e-08
97,0.987873,1.71665e-08
98,0.989017,1.51257e-08
99,0.990055,2.77206e-08
100,0.990995,2.64494e-08
101,0.991848,1.78748e-08
102,0.99262,3.1779e-08
103,0.993319,1.70222e-08
104,0.993953,1.45038e-08
105,0.994527,2.89138e-08
106,0.995047,2.58475e-08
107,0.995517,2.2086e-08
108,0.995943,2.02236e-08
109,0.996329,1.54818e-08
110,0.996678,2.7087e-08
111,0.996994,1.7569e-08
112,0.99728,3.42742e-08
113,0.997539,2.19442e-08
114,0.997773,2.41047e-08
115,0.997986,1.82411e-08
116,0.998177,1.49282e-08
117,0.998351,2.50652e-08
118,0.998508,2.61444e-08
119,0.99865,2.92613e-08
120,0.998779,2.05401e-08
121,0.998895,2.68145e-08
122,0.999001,2.79437e-08
123,0.999096,7.92991e-09
124,0.999182,1.60425e-08
125,0.99926,2.90305e-08
126,0.999331,2.83332e-08
127,0.999394,1.50704e-08
128,0.999452,2.25567e-08
129,0.999504,2.68285e-08
130,0.999552,8.12513e-09
131,0.999594,2.88776e-08
132,0.999633,2.7097e-08
133,0.999668,1.54426e-08
134,0.9997,1.08901e-08
135,0.999728,1.29412e-08
136,0.999754,1.79718e-08
137,0.999778,1.76048e-08
138,0.999799,1.98424e-08
139,0.999817,7.66084e-09
140,0.999834,1.17476e-08
141,0.999849,1.7306e-08
142,0.999863,1.55498e-08
143,0.999875,1.99714e-08
144,0.999887,2.46032e-08
145,0.999897,9.58458e-09
146,0.999906,7.57164e-09
147,0.999906,7.57164e-09
148,0.999906,7.57164e-09
149,0.999906,7.57164e-09
150,0.999906,7.57164e-09
151,0.999906,7.57164e-09
152,0.999906,7.57164e-09
153,0.999906,7.57164e-09
154,0.999906,7.57164e-09
155,0.999906,7.57164e-09
156,0.999906,7.57164e-09
157,0.999906,7.57164e-09
158,0.999906,7.57164e-09
159,0.999906,7.57164e-09
160,0.999906,7.57164e-09
161,0.999906,7.57164e-09
162,0.999906,7.57164e-09
163,0.999906,7.57164e-09
164,0.999906,7.57164e-09
165,0.999906,7.57164e-09
166,0.999906,7.57164e-09
167,0.999906,7.57164e-09
168,0.999906,7.57164e-09
169,0.999906,7.57164e-09
170,0.999906,7.57164e-09
171,0.999906,7.57164e-09
172,0.999906,7.57164e-09
173,0.999906,7.57164e-09
174,0.999906,7.57164e-09
175,0.999906,7.57164e-09
176,0.999906,7.57164e-09
177,0.999906,7.57164e-09
178,0.999906,7.57164e-09
179,0.999906,7.57164e-09
