Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00790601,0.0590379
2,0.00759334,0.0493322
3,0.00773658,0.0460893
4,0.00806537,0.0450892
5,0.00850163,0.0451819
6,0.00901721,0.0459359
7,0.0096003,0.0471522
8,0.0102457,0.0487256
9,0.0109512,0.050595
10,0.0117164,0.0527229
11,0.0125416,0.0550852
12,0.0134277,0.0576653
13,0.0143759,0.0604515
14,0.0153875,0.0634353
15,0.0164639,0.0666097
16,0.0176064,0.0699686
17,0.0188161,0.0735066
18,0.020094,0.0772181
19,0.0214411,0.0810973
20,0.0228579,0.0851382
21,0.0243447,0.0893338
22,0.0259017,0.093677
23,0.0275286,0.0981596
24,0.0292249,0.102773
25,0.0309899,0.107507
26,0.0328224,0.112353
27,0.0347211,0.1173
28,0.0366843,0.122337
29,0.0387101,0.127452
30,0.0407964,0.132634
31,0.0429409,0.137871
32,0.0451411,0.143153
33,0.0473943,0.148466
34,0.0496979,0.153801
35,0.0520489,0.159146
36,0.0544446,0.164491
37,0.0568822,0.169825
38,0.0593588,0.175141
39,0.0618715,0.180428
40,0.0644178,0.18568
41,0.066995,0.190889
42,0.0696007,0.196049
43,0.0722323,0.201153
44,0.0748877,0.206198
45,0.0775648,0.211178
46,0.0802617,0.216091
47,0.0829764,0.220933
48,0.0857074,0.225701
49,0.088453,0.230395
50,0.091212,0.235013
51,0.0939831,0.239554
52,0.0967651,0.244018
53,0.099557,0.248404
54,0.102358,0.252712
55,0.105167,0.256944
56,0.107984,0.2611
57,0.110807,0.265181
58,0.113637,0.269189
59,0.116473,0.273123
60,0.119314,0.276986
61,0.122161,0.280779
62,0.125012,0.284504
63,0.127868,0.288161
64,0.130728,0.291753
65,0.133593,0.295282
66,0.136461,0.298748
67,0.139334,0.302153
68,0.14221,0.305499
69,0.14509,0.308787
70,0.147973,0.312019
71,0.15086,0.315196
72,0.153751,0.318319
73,0.156645,0.32139
74,0.159542,0.32441
75,0.162443,0.32738
76,0.165348,0.330302
77,0.168255,0.333176
78,0.171166,0.336004
79,0.174081,0.338787
80,0.176998,0.341525
81,0.179919,0.34422
82,0.182843,0.346873
83,0.185771,0.349484
84,0.188701,0.352054
85,0.191635,0.354585
86,0.194572,0.357076
87,0.197512,0.359529
88,0.200456,0.361945
89,0.203402,0.364323
90,0.206352,0.366665
91,0.209304,0.368972
92,0.21226,0.371243
93,0.215219,0.37348
94,0.21818,0.375682
95,0.221145,0.377852
96,0.224112,0.379988
97,0.227083,0.382091
98,0.230056,0.384163
99,0.233032,0.386202
100,0.236011,0.388211
101,0.238993,0.390189
102,0.241977,0.392136
103,0.244965,0.394053
104,0.247954,0.395941
105,0.250947,0.397799
106,0.253942,0.399628
107,0.256939,0.401428
108,0.25994,0.4032
109,0.262942,0.404944
110,0.265947,0.40666
111,0.268955,0.408348
112,0.271965,0.410009
113,0.274977,0.411643
114,0.277992,0.413251
115,0.281008,0.414831
116,0.284028,0.416386
117,0.287049,0.417914
118,0.290072,0.419416
119,0.293098,0.420893
120,0.296126,0.422344
121,0.299156,0.423771
122,0.302188,0.425171
123,0.305222,0.426548
124,0.308258,0.427899
125,0.311296,0.429226
126,0.314336,0.430528
127,0.317378,0.431806
128,0.320422,0.433061
129,0.323467,0.434291
130,0.326515,0.435498
131,0.329564,0.43668
132,0.332615,0.43784
133,0.335668,0.438976
134,0.338723,0.440089
135,0.341779,0.441179
136,0.344837,0.442246
137,0.347896,0.44329
138,0.350958,0.444311
139,0.354021,0.44531
140,0.357085,0.446286
141,0.360151,0.44724
142,0.363218,0.448171
143,0.366288,0.449081
144,0.369358,0.449968
145,0.37243,0.450833
146,0.375504,0.451676
147,0.378578,0.452497
148,0.381655,0.453297
149,0.384733,0.454075
150,0.387812,0.454831
151,0.390892,0.455566
152,0.393974,0.456279
153,0.397057,0.456971
154,0.400141,0.457641
155,0.403227,0.45829
156,0.406314,0.458918
157,0.409402,0.459525
158,0.412492,0.46011
159,0.415582,0.460675
160,0.418674,0.461218
161,0.421767,0.461741
162,0.424861,0.462242
163,0.427957,0.462723
164,0.431053,0.463182
165,0.434151,0.463621
166,0.43725,0.464039
167,0.44035,0.464437
168,0.44345,0.464813
169,0.446552,0.465169
170,0.449655,0.465504
171,0.452759,0.465819
172,0.455865,0.466112
173,0.458971,0.466386
174,0.462078,0.466638
175,0.465186,0.46687
176,0.468295,0.467081
177,0.471405,0.467272
178,0.474516,0.467442
179,0.477628,0.467591
180,0.480741,0.46772
181,0.483855,0.467828
182,0.486969,0.467916
183,0.490085,0.467983
184,0.493202,0.468029
185,0.496319,0.468054
186,0.499437,0.468059
187,0.502556,0.468044
188,0.505676,0.468007
189,0.508797,0.46795
190,0.511919,0.467872
191,0.515041,0.467773
192,0.518164,0.467654
193,0.521288,0.467513
194,0.524413,0.467352
195,0.527539,0.46717
196,0.530665,0.466966
197,0.533792,0.466742
198,0.53692,0.466497
199,0.540049,0.466231
200,0.543178,0.465943
201,0.546308,0.465634
202,0.549439,0.465304
203,0.552571,0.464953
204,0.555703,0.46458
205,0.558836,0.464186
206,0.56197,0.46377
207,0.565104,0.463333
208,0.568239,0.462874
209,0.571375,0.462393
210,0.574511,0.46189
211,0.577648,0.461366
212,0.580786,0.460819
213,0.583924,0.46025
214,0.587063,0.459659
215,0.590203,0.459046
216,0.593343,0.458411
217,0.596484,0.457753
218,0.599625,0.457072
219,0.602767,0.456368
220,0.60591,0.455642
221,0.609053,0.454893
222,0.612197,0.45412
223,0.615342,0.453325
224,0.618487,0.452506
225,0.621632,0.451664
226,0.624779,0.450797
227,0.627925,0.449908
228,0.631073,0.448994
229,0.63422,0.448056
230,0.637369,0.447094
231,0.640518,0.446107
232,0.643667,0.445096
233,0.646817,0.44406
234,0.649968,0.442999
235,0.653119,0.441913
236,0.65627,0.440802
237,0.659422,0.439665
238,0.662575,0.438502
239,0.665728,0.437313
240,0.668881,0.436098
241,0.672035,0.434857
242,0.67519,0.433589
243,0.678345,0.432294
244,0.6815,0.430972
245,0.684656,0.429623
246,0.687813,0.428245
247,0.69097,0.42684
248,0.694127,0.425407
