Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.005518,0.00293779
2,0.00609167,0.00121143
3,0.00672763,0.000500226
4,0.0074296,0.000206505
5,0.0082042,8.50346e-05
6,0.00905886,3.48933e-05
7,0.0100017,1.43153e-05
8,0.0110415,5.8718e-06
9,0.0121881,2.40793e-06
10,0.0134522,9.87228e-07
11,0.0148454,4.04651e-07
12,0.0163805,1.65812e-07
13,0.0180714,6.79193e-08
14,0.0199334,2.78203e-08
15,0.0219829,1.14648e-08
16,0.0242379,4.9664e-09
17,0.026718,3.28566e-09
18,0.0294441,1.91004e-09
19,0.0324391,2.65153e-09
20,0.0357276,2.63218e-09
21,0.0393359,2.95332e-09
22,0.0432923,3.86214e-09
23,0.0476268,2.29572e-09
24,0.0523717,5.73238e-09
25,0.0575607,2.32803e-09
26,0.0632295,3.89267e-09
27,0.0694155,4.14431e-09
28,0.0761576,1.63379e-09
29,0.0834958,4.07476e-09
30,0.0914712,3.44255e-09
31,0.100125,5.99794e-09
32,0.109499,4.73753e-09
33,0.119634,6.09435e-09
34,0.13057,1.14346e-08
35,0.142344,4.87791e-09
36,0.15499,7.03718e-09
37,0.16854,1.14252e-08
38,0.183017,1.42462e-08
39,0.198442,1.00828e-08
40,0.214824,1.32623e-08
41,0.232168,1.09081e-08
42,0.250466,1.59621e-08
43,0.269699,1.95601e-08
44,0.289839,1.19454e-08
45,0.310843,2.1111e-08
46,0.332656,1.12773e-08
47,0.355212,2.79609e-08
48,0.37843,3.18898e-08
49,0.402219,4.28083e-08
50,0.426478,1.95498e-08
51,0.451097,2.65602e-08
52,0.475958,2.9339e-08
53,0.500939,4.7829e-08
54,0.525916,4.68291e-08
55,0.550765,4.71192e-08
56,0.575363,2.31297e-08
57,0.599594,5.60654e-08
58,0.623347,2.85688e-08
59,0.646523,4.93464e-08
60,0.669031,3.22453e-08
61,0.690791,4.3087e-08
62,0.711737,4.13276e-08
63,0.731815,4.25437e-08
64,0.750985,5.7637e-08
65,0.769216,3.32045e-08
66,0.786493,5.61832e-08
67,0.802808,3.82357e-08
68,0.818165,2.67894e-08
69,0.832575,3.99694e-08
70,0.846058,7.03535e-08
71,0.85864,4.5329e-08
72,0.870352,6.63075e-08
73,0.881227,6.36551e-08
74,0.891304,7.46081e-08
75,0.900623,4.87268e-08
76,0.909224,2.85239e-08
77,0.917149,3.94741e-08
78,0.92444,7.83269e-08
79,0.931137,2.05683e-08
80,0.937281,4.21345e-08
81,0.942911,2.98956e-08
82,0.948063,4.57784e-08
83,0.952774,5.35619e-08
84,0.957076,6.26949e-08
85,0.961003,4.71609e-08
86,0.964584,4.91506e-08
87,0.967846,2.8098e-08
88,0.970818,1.12758e-07
89,0.973522,7.90266e-08
90,0.975982,7.67085e-08
91,0.978218,4.9867e-08
92,0.980251,7.00912e-08
93,0.982097,5.37611e-08
94,0.983773,5.50748e-08
95,0.985295,4.17372e-08
96,0.986675,5.80426e-08
97,0.987928,7.53816e-08
98,0.989064,7.7281e-08
99,0.990094,4.06558e-08
100,0.991028,8.67563e-08
101,0.991874,7.33885e-08
102,0.992641,4.66995e-08
103,0.993336,6.86203e-08
104,0.993966,8.1494e-08
105,0.994536,7.2409e-08
106,0.995052,7.53406e-08
107,0.995519,3.67468e-08
108,0.995943,4.05689e-08
109,0.996326,4.47081e-08
110,0.996673,8.04045e-08
111,0.996986,5.55336e-08
112,0.99727,1.70139e-08
113,0.997526,9.80762e-08
114,0.997758,5.8982e-08
115,0.997967,8.09754e-09
116,0.998157,7.37964e-08
117,0.998327,5.24436e-08
118,0.998481,3.77473e-08
119,0.99862,1.20432e-07
120,0.998745,7.54985e-08
121,0.998803,2.55504e-08
122,0.998803,2.55504e-08
123,0.998803,2.55504e-08
124,0.998803,2.55504e-08
125,0.998803,2.55504e-08
126,0.998803,2.55504e-08
127,0.998803,2.55504e-08
128,0.998803,2.55504e-08
129,0.998803,2.55504e-08
130,0.998803,2.55504e-08
131,0.998803,2.55504e-08
132,0.998803,2.55504e-08
133,0.998803,2.55504e-08
134,0.998803,2.55504e-08
135,0.998803,2.55504e-08
136,0.998803,2.55504e-08
137,0.998803,2.55504e-08
138,0.998803,2.55504e-08
139,0.998803,2.55504e-08
140,0.998803,2.55504e-08
141,0.998803,2.55504e-08
142,0.998803,2.55504e-08
143,0.998803,2.55504e-08
144,0.998803,2.55504e-08
145,0.998803,2.55504e-08
146,0.998803,2.55504e-08
147,0.998803,2.55504e-08
148,0.998803,2.55504e-08
149,0.998803,2.55504e-08
150,0.998803,2.55504e-08
151,0.998803,2.55504e-08
152,0.998803,2.55504e-08
153,0.998803,2.55504e-08
154,0.998803,2.55504e-08
155,0.998803,2.55504e-08
156,0.998803,2.55504e-08
157,0.998803,2.55504e-08
158,0.998803,2.55504e-08
159,0.998803,2.55504e-08
160,0.998803,2.55504e-08
161,0.998803,2.55504e-08
162,0.998803,2.55504e-08
163,0.998803,2.55504e-08
164,0.998803,2.55504e-08
165,0.998803,2.55504e-08
166,0.998803,2.55504e-08
167,0.998803,2.55504e-08
168,0.998803,2.55504e-08
169,0.998803,2.55504e-08
170,0.998803,2.55504e-08
171,0.998803,2.55504e-08
172,0.998803,2.55504e-08
173,0.998803,2.55504e-08
174,0.998803,2.55504e-08
175,0.998803,2.55504e-08
176,0.998803,2.55504e-08
177,0.998803,2.55504e-08
178,0.998803,2.55504e-08
179,0.998803,2.55504e-08
180,0.998803,2.55504e-08
181,0.998803,2.55504e-08
182,0.998803,2.55504e-08
183,0.998803,2.55504e-08
184,0.998803,2.55504e-08
185,0.998803,2.55504e-08
186,0.998803,2.55504e-08
187,0.998803,2.55504e-08
188,0.998803,2.55504e-08
189,0.998803,2.55504e-08
190,0.998803,2.55504e-08
191,0.998803,2.55504e-08
192,0.998803,2.55504e-08
193,0.998803,2.55504e-08
194,0.998803,2.55504e-08
195,0.998803,2.55504e-08
196,0.998803,2.55504e-08
197,0.998803,2.55504e-08
198,0.998803,2.55504e-08
199,0.998803,2.55504e-08
200,0.998803,2.55504e-08
201,0.998803,2.55504e-08
202,0.998803,2.55504e-08
203,0.998803,2.55504e-08
204,0.998803,2.55504e-08
205,0.998803,2.55504e-08
206,0.998803,2.55504e-08
207,0.998803,2.55504e-08
208,0.998803,2.55504e-08
209,0.998803,2.55504e-08
210,0.998803,2.55504e-08
211,0.998803,2.55504e-08
212,0.998803,2.55504e-08
213,0.998803,2.55504e-08
214,0.998803,2.55504e-08
215,0.998803,2.55504e-08
216,0.998803,2.55504e-08
217,0.998803,2.55504e-08
218,0.998803,2.55504e-08
219,0.998803,2.55504e-08
220,0.998803,2.55504e-08
221,0.998803,2.55504e-08
222,0.998803,2.55504e-08
223,0.998803,2.55504e-08
224,0.998803,2.55504e-08
225,0.998803,2.55504e-08
226,0.998803,2.55504e-08
227,0.998803,2.55504e-08
228,0.998803,2.55504e-08
229,0.998803,2.55504e-08
230,0.998803,2.55504e-08
231,0.998803,2.55504e-08
232,0.998803,2.55504e-08
233,0.998803,2.55504e-08
234,0.998803,2.55504e-08
235,0.998803,2.55504e-08
236,0.998803,2.55504e-08
237,0.998803,2.55504e-08
238,0.998803,2.55504e-08
239,0.998803,2.55504e-08
240,0.998803,2.55504e-08
241,0.998803,2.55504e-08
242,0.998803,2.55504e-08
243,0.998803,2.55504e-08
244,0.998803,2.55504e-08
245,0.998803,2.55504e-08
246,0.998803,2.55504e-08
247,0.998803,2.55504e-08
248,0.998803,2.55504e-08
249,0.998803,2.55504e-08
250,0.998803,2.55504e-08
251,0.998803,2.55504e-08
252,0.998803,2.55504e-08
253,0.998803,2.55504e-08
254,0.998803,2.55504e-08
255,0.998803,2.55504e-08
256,0.998803,2.55504e-08
257,0.998803,2.55504e-08
258,0.998803,2.55504e-08
259,0.998803,2.55504e-08
260,0.998803,2.55504e-08
261,0.998803,2.55504e-08
262,0.998803,2.55504e-08
263,0.998803,2.55504e-08
264,0.998803,2.55504e-08
265,0.998803,2.55504e-08
266,0.998803,2.55504e-08
267,0.998803,2.55504e-08
268,0.998803,2.55504e-08
269,0.998803,2.55504e-08
270,0.998803,2.55504e-08
271,0.998803,2.55504e-08
272,0.998803,2.55504e-08
273,0.998803,2.55504e-08
274,0.998803,2.55504e-08
275,0.998803,2.55504e-08
276,0.998803,2.55504e-08
277,0.998803,2.55504e-08
278,0.998803,2.55504e-08
279,0.998803,2.55504e-08
280,0.998803,2.55504e-08
281,0.998803,2.55504e-08
282,0.998803,2.55504e-08
283,0.998803,2.55504e-08
284,0.998803,2.55504e-08
285,0.998803,2.55504e-08
286,0.998803,2.55504e-08
287,0.998803,2.55504e-08
288,0.998803,2.55504e-08
289,0.998803,2.55504e-08
290,0.998803,2.55504e-08
291,0.998803,2.55504e-08
292,0.998803,2.55504e-08
293,0.998803,2.55504e-08
294,0.998803,2.55504e-08
295,0.998803,2.55504e-08
296,0.998803,2.55504e-08
297,0.998803,2.55504e-08
298,0.998803,2.55504e-08
299,0.998803,2.55504e-08
300,0.998803,2.55504e-08
301,0.998803,2.55504e-08
