Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.0053654,0.00721067
2,0.00585993,0.00550335
3,0.00643764,0.00462813
4,0.00708316,0.00399255
5,0.00779808,0.00347142
6,0.00858721,0.00302562
7,0.0094569,0.00263884
8,0.0104146,0.00230173
9,0.0114687,0.00200748
10,0.0126285,0.00175054
11,0.0139042,0.00152616
12,0.015307,0.0013302
13,0.0168492,0.0011591
14,0.0185439,0.0010097
15,0.0204059,0.000879261
16,0.0224507,0.000765399
17,0.0246955,0.000666015
18,0.0271589,0.000579283
19,0.0298609,0.000503603
20,0.032823,0.00043758
21,0.0360686,0.000379993
22,0.0396226,0.000329776
23,0.0435118,0.000285996
24,0.0477646,0.000247841
25,0.0524113,0.000214597
26,0.0574841,0.000185644
27,0.0630167,0.000160439
28,0.0690446,0.000138505
29,0.0756047,0.00011943
30,0.0827352,0.000102849
31,0.0904754,8.84469e-05
32,0.0988651,7.59459e-05
33,0.107945,6.51048e-05
34,0.117754,5.5711e-05
35,0.128332,4.75802e-05
36,0.139716,4.05516e-05
37,0.151941,3.4482e-05
38,0.165039,2.92484e-05
39,0.179038,2.47437e-05
40,0.19396,2.0868e-05
41,0.20982,1.75426e-05
42,0.226627,1.4705e-05
43,0.244379,1.22126e-05
44,0.263066,1.00952e-05
45,0.282668,8.31606e-06
46,0.30315,6.8127e-06
47,0.324468,5.49792e-06
48,0.346565,4.41354e-06
49,0.36937,3.52005e-06
50,0.392802,2.79213e-06
51,0.416767,2.20495e-06
52,0.441163,1.7307e-06
53,0.465877,1.35148e-06
54,0.490793,1.04994e-06
55,0.515786,8.114e-07
56,0.540734,6.23178e-07
57,0.56551,4.76407e-07
58,0.589995,3.62269e-07
59,0.614072,2.73508e-07
60,0.637633,2.06093e-07
61,0.660579,1.5665e-07
62,0.68282,1.15538e-07
63,0.704281,8.91243e-08
64,0.724897,6.58353e-08
65,0.744618,5.46502e-08
66,0.763406,4.22912e-08
67,0.781235,4.05103e-08
68,0.798091,3.0889e-08
69,0.81397,4.48446e-08
70,0.828881,2.29744e-08
71,0.842838,2.9406e-08
72,0.855864,2.56099e-08
73,0.867987,3.1658e-08
74,0.879241,2.38483e-08
75,0.889664,4.16292e-08
76,0.899295,2.08897e-08
77,0.908177,3.23898e-08
78,0.916352,3.48239e-08
79,0.923863,2.82114e-08
80,0.930753,3.82915e-08
81,0.937064,2.58623e-08
82,0.942837,4.05839e-08
83,0.948112,2.08879e-08
84,0.952925,3.50894e-08
85,0.957313,2.58003e-08
86,0.96131,3.60861e-08
87,0.964947,3.86944e-08
88,0.968254,2.87835e-08
89,0.971258,3.04886e-08
90,0.973986,3.20798e-08
91,0.976462,3.62647e-08
92,0.978708,3.9952e-08
93,0.980744,3.63585e-08
94,0.982589,4.21576e-08
95,0.98426,3.22731e-08
96,0.985773,4.89729e-08
97,0.987143,2.79542e-08
98,0.988382,4.58655e-08
99,0.989504,3.87256e-08
100,0.990518,6.22759e-08
101,0.991435,1.99569e-08
102,0.992264,4.41738e-08
103,0.993014,3.89207e-08
104,0.993691,3.45235e-08
105,0.994303,5.97668e-08
106,0.994856,1.96803e-08
107,0.995356,4.14026e-08
108,0.995807,3.92209e-08
109,0.996214,2.4248e-08
110,0.996583,3.29817e-08
111,0.996915,4.30261e-08
112,0.997215,2.92697e-08
113,0.997486,5.90863e-08
114,0.997731,4.28254e-08
115,0.997952,2.49105e-08
116,0.998152,4.09715e-08
117,0.998332,3.00629e-08
118,0.998494,4.72585e-08
119,0.998641,2.75454e-08
120,0.998773,6.30286e-08
121,0.998893,3.73047e-08
122,0.999001,3.12876e-08
123,0.999098,2.76271e-08
124,0.999186,4.69266e-08
125,0.999266,3.29344e-08
126,0.999337,3.27086e-08
127,0.999402,5.04298e-08
128,0.99946,2.36246e-08
129,0.999513,5.3084e-08
130,0.99956,4.60704e-08
131,0.999603,3.11382e-08
132,0.999642,4.72488e-08
133,0.999677,3.27619e-08
134,0.999708,4.99098e-08
135,0.999737,3.45793e-08
136,0.999763,4.51266e-08
137,0.999786,3.43223e-08
138,0.999807,5.72565e-08
139,0.999825,2.27547e-08
140,0.999843,5.63063e-08
141,0.999858,2.61472e-08
142,0.999872,2.92837e-08
143,0.999884,4.99968e-08
144,0.999896,3.8041e-08
145,0.999906,6.60712e-08
146,0.999915,2.34538e-08
147,0.999923,2.42126e-08
148,0.999931,5.08786e-08
149,0.999937,2.15958e-08
150,0.999944,5.74991e-08
151,0.999949,3.5933e-08
152,0.999954,4.28339e-08
153,0.999958,3.84488e-08
154,0.999963,3.67261e-08
155,0.999966,3.06468e-08
156,0.999969,3.90413e-08
157,0.999972,2.45902e-08
158,0.999975,3.40253e-08
159,0.999977,4.3837e-08
160,0.99998,4.31546e-08
161,0.999981,1.58078e-08
162,0.999982,2.99956e-08
163,0.999983,3.14158e-08
164,0.999984,3.72628e-08
165,0.999985,4.08377e-08
166,0.999986,2.13026e-08
167,0.999987,2.92516e-08
168,0.999987,3.06001e-08
169,0.999988,5.21074e-08
170,0.999989,1.36526e-08
171,0.999989,1.36526e-08
172,0.999989,1.36526e-08
173,0.999989,1.36526e-08
174,0.999989,1.36526e-08
175,0.999989,1.36526e-08
176,0.999989,1.36526e-08
177,0.999989,1.36526e-08
178,0.999989,1.36526e-08
179,0.999989,1.36526e-08
180,0.999989,1.36526e-08
181,0.999989,1.36526e-08
182,0.999989,1.36526e-08
183,0.999989,1.36526e-08
184,0.999989,1.36526e-08
185,0.999989,1.36526e-08
186,0.999989,1.36526e-08
187,0.999989,1.36526e-08
188,0.999989,1.36526e-08
189,0.999989,1.36526e-08
190,0.999989,1.36526e-08
191,0.999989,1.36526e-08
192,0.999989,1.36526e-08
193,0.999989,1.36526e-08
194,0.999989,1.36526e-08
195,0.999989,1.36526e-08
196,0.999989,1.36526e-08
197,0.999989,1.36526e-08
198,0.999989,1.36526e-08
199,0.999989,1.36526e-08
200,0.999989,1.36526e-08
201,0.999989,1.36526e-08
202,0.999989,1.36526e-08
203,0.999989,1.36526e-08
204,0.999989,1.36526e-08
205,0.999989,1.36526e-08
206,0.999989,1.36526e-08
207,0.999989,1.36526e-08
208,0.999989,1.36526e-08
209,0.999989,1.36526e-08
210,0.999989,1.36526e-08
211,0.999989,1.36526e-08
212,0.999989,1.36526e-08
213,0.999989,1.36526e-08
214,0.999989,1.36526e-08
215,0.999989,1.36526e-08
216,0.999989,1.36526e-08
217,0.999989,1.36526e-08
