Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00551943,0.00293271
2,0.00609333,0.00120708
3,0.0067293,0.000497272
4,0.00743126,0.000204434
5,0.00820617,8.3997e-05
6,0.00906121,3.45045e-05
7,0.0100045,1.41713e-05
8,0.0110448,5.81903e-06
9,0.012192,2.3889e-06
10,0.0134567,9.80495e-07
11,0.0148507,4.02321e-07
12,0.0163866,1.65042e-07
13,0.0180785,6.76781e-08
14,0.0199416,2.78061e-08
15,0.0219923,1.14323e-08
16,0.0242487,4.93386e-09
17,0.0267303,2.4018e-09
18,0.0294582,3.41382e-09
19,0.0324552,2.54954e-09
20,0.0357459,2.49342e-09
21,0.0393567,1.91071e-09
22,0.0433158,3.38972e-09
23,0.0476534,3.43494e-09
24,0.0524017,3.61127e-09
25,0.0575944,4.22676e-09
26,0.0632674,2.1329e-09
27,0.069458,5.00077e-09
28,0.076205,3.34015e-09
29,0.0835487,5.07735e-09
30,0.0915299,6.14473e-09
31,0.10019,5.21325e-09
32,0.109571,7.24008e-09
33,0.119714,9.20814e-09
34,0.130657,6.76558e-09
35,0.14244,8.91492e-09
36,0.155095,8.83701e-09
37,0.168653,1.05011e-08
38,0.18314,3.46283e-09
39,0.198575,9.94882e-09
40,0.214968,2.17574e-08
41,0.232321,1.3304e-08
42,0.250629,1.25905e-08
43,0.269873,2.06603e-08
44,0.290022,3.02798e-08
45,0.311035,2.35365e-08
46,0.332857,2.22618e-08
47,0.35542,4.55953e-08
48,0.378645,4.39183e-08
49,0.40244,2.5423e-08
50,0.426704,2.9971e-08
51,0.451326,3.1573e-08
52,0.476189,3.19731e-08
53,0.50117,2.4838e-08
54,0.526147,3.11076e-08
55,0.550993,4.78169e-08
56,0.575588,3.81966e-08
57,0.599814,4.36603e-08
58,0.623562,2.45046e-08
59,0.646731,1.85243e-08
60,0.66923,7.29179e-08
61,0.690981,1.76026e-08
62,0.711918,6.05682e-08
63,0.731987,4.34767e-08
64,0.751146,4.28966e-08
65,0.769368,4.95464e-08
66,0.786634,2.05911e-08
67,0.802939,8.76119e-08
68,0.818286,3.97239e-08
69,0.832687,6.76466e-08
70,0.846161,6.28732e-08
71,0.858734,1.71238e-08
72,0.870437,7.77286e-08
73,0.881304,4.06924e-08
74,0.891374,6.17865e-08
75,0.900685,6.12684e-08
76,0.90928,7.09579e-08
77,0.917199,6.60518e-08
78,0.924484,9.98818e-08
79,0.931177,9.76751e-08
80,0.937316,8.13933e-08
81,0.942941,8.02574e-08
82,0.948089,6.68462e-08
83,0.952796,5.21565e-08
84,0.957095,4.17299e-08
85,0.961019,4.56317e-08
86,0.964597,1.73759e-08
87,0.967857,5.47513e-08
88,0.970826,8.10059e-08
89,0.973528,7.50162e-08
90,0.975985,9.63776e-08
91,0.97822,8.33097e-08
92,0.98025,7.81033e-08
93,0.982094,6.69887e-08
94,0.983768,1.0337e-07
95,0.985288,5.55032e-08
96,0.986666,1.01837e-07
97,0.987917,7.56653e-08
98,0.989051,8.00352e-08
99,0.990079,1.04976e-07
100,0.99101,3.22465e-08
101,0.991854,1.05513e-07
102,0.992619,5.51042e-08
103,0.993311,8.73235e-08
104,0.993936,8.7967e-08
105,0.994503,7.47223e-08
106,0.995016,7.33776e-08
107,0.995479,6.09119e-08
108,0.995894,8.3078e-08
109,0.996271,5.69939e-08
110,0.996611,1.22377e-07
111,0.996917,1.2094e-07
112,0.997195,7.8651e-08
113,0.997444,1.02819e-07
114,0.997546,4.34706e-08
115,0.997546,4.34706e-08
116,0.997546,4.34706e-08
117,0.997546,4.34706e-08
118,0.997546,4.34706e-08
119,0.997546,4.34706e-08
120,0.997546,4.34706e-08
121,0.997546,4.34706e-08
122,0.997546,4.34706e-08
123,0.997546,4.34706e-08
124,0.997546,4.34706e-08
125,0.997546,4.34706e-08
126,0.997546,4.34706e-08
127,0.997546,4.34706e-08
128,0.997546,4.34706e-08
129,0.997546,4.34706e-08
130,0.997546,4.34706e-08
131,0.997546,4.34706e-08
132,0.997546,4.34706e-08
133,0.997546,4.34706e-08
134,0.997546,4.34706e-08
135,0.997546,4.34706e-08
136,0.997546,4.34706e-08
137,0.997546,4.34706e-08
138,0.997546,4.34706e-08
139,0.997546,4.34706e-08
140,0.997546,4.34706e-08
141,0.997546,4.34706e-08
142,0.997546,4.34706e-08
143,0.997546,4.34706e-08
144,0.997546,4.34706e-08
145,0.997546,4.34706e-08
146,0.997546,4.34706e-08
147,0.997546,4.34706e-08
148,0.997546,4.34706e-08
149,0.997546,4.34706e-08
150,0.997546,4.34706e-08
151,0.997546,4.34706e-08
152,0.997546,4.34706e-08
153,0.997546,4.34706e-08
154,0.997546,4.34706e-08
155,0.997546,4.34706e-08
156,0.997546,4.34706e-08
157,0.997546,4.34706e-08
158,0.997546,4.34706e-08
159,0.997546,4.34706e-08
160,0.997546,4.34706e-08
161,0.997546,4.34706e-08
162,0.997546,4.34706e-08
163,0.997546,4.34706e-08
164,0.997546,4.34706e-08
165,0.997546,4.34706e-08
166,0.997546,4.34706e-08
167,0.997546,4.34706e-08
168,0.997546,4.34706e-08
169,0.997546,4.34706e-08
170,0.997546,4.34706e-08
171,0.997546,4.34706e-08
172,0.997546,4.34706e-08
173,0.997546,4.34706e-08
174,0.997546,4.34706e-08
175,0.997546,4.34706e-08
176,0.997546,4.34706e-08
177,0.997546,4.34706e-08
178,0.997546,4.34706e-08
179,0.997546,4.34706e-08
180,0.997546,4.34706e-08
181,0.997546,4.34706e-08
182,0.997546,4.34706e-08
183,0.997546,4.34706e-08
184,0.997546,4.34706e-08
185,0.997546,4.34706e-08
186,0.997546,4.34706e-08
187,0.997546,4.34706e-08
188,0.997546,4.34706e-08
189,0.997546,4.34706e-08
190,0.997546,4.34706e-08
191,0.997546,4.34706e-08
192,0.997546,4.34706e-08
193,0.997546,4.34706e-08
194,0.997546,4.34706e-08
195,0.997546,4.34706e-08
196,0.997546,4.34706e-08
197,0.997546,4.34706e-08
198,0.997546,4.34706e-08
199,0.997546,4.34706e-08
200,0.997546,4.34706e-08
201,0.997546,4.34706e-08
202,0.997546,4.34706e-08
203,0.997546,4.34706e-08
204,0.997546,4.34706e-08
205,0.997546,4.34706e-08
206,0.997546,4.34706e-08
207,0.997546,4.34706e-08
208,0.997546,4.34706e-08
209,0.997546,4.34706e-08
210,0.997546,4.34706e-08
211,0.997546,4.34706e-08
212,0.997546,4.34706e-08
213,0.997546,4.34706e-08
214,0.997546,4.34706e-08
215,0.997546,4.34706e-08
216,0.997546,4.34706e-08
217,0.997546,4.34706e-08
218,0.997546,4.34706e-08
219,0.997546,4.34706e-08
220,0.997546,4.34706e-08
221,0.997546,4.34706e-08
222,0.997546,4.34706e-08
223,0.997546,4.34706e-08
224,0.997546,4.34706e-08
225,0.997546,4.34706e-08
226,0.997546,4.34706e-08
227,0.997546,4.34706e-08
228,0.997546,4.34706e-08
229,0.997546,4.34706e-08
230,0.997546,4.34706e-08
231,0.997546,4.34706e-08
232,0.997546,4.34706e-08
233,0.997546,4.34706e-08
234,0.997546,4.34706e-08
235,0.997546,4.34706e-08
236,0.997546,4.34706e-08
237,0.997546,4.34706e-08
238,0.997546,4.34706e-08
239,0.997546,4.34706e-08
240,0.997546,4.34706e-08
241,0.997546,4.34706e-08
242,0.997546,4.34706e-08
243,0.997546,4.34706e-08
244,0.997546,4.34706e-08
245,0.997546,4.34706e-08
246,0.997546,4.34706e-08
247,0.997546,4.34706e-08
248,0.997546,4.34706e-08
249,0.997546,4.34706e-08
250,0.997546,4.34706e-08
251,0.997546,4.34706e-08
252,0.997546,4.34706e-08
253,0.997546,4.34706e-08
254,0.997546,4.34706e-08
255,0.997546,4.34706e-08
256,0.997546,4.34706e-08
257,0.997546,4.34706e-08
258,0.997546,4.34706e-08
259,0.997546,4.34706e-08
260,0.997546,4.34706e-08
261,0.997546,4.34706e-08
262,0.997546,4.34706e-08
263,0.997546,4.34706e-08
264,0.997546,4.34706e-08
265,0.997546,4.34706e-08
266,0.997546,4.34706e-08
267,0.997546,4.34706e-08
268,0.997546,4.34706e-08
269,0.997546,4.34706e-08
270,0.997546,4.34706e-08
271,0.997546,4.34706e-08
272,0.997546,4.34706e-08
273,0.997546,4.34706e-08
274,0.997546,4.34706e-08
275,0.997546,4.34706e-08
276,0.997546,4.34706e-08
277,0.997546,4.34706e-08
278,0.997546,4.34706e-08
279,0.997546,4.34706e-08
280,0.997546,4.34706e-08
281,0.997546,4.34706e-08
282,0.997546,4.34706e-08
283,0.997546,4.34706e-08
284,0.997546,4.34706e-08
285,0.997546,4.34706e-08
286,0.997546,4.34706e-08
287,0.997546,4.34706e-08
288,0.997546,4.34706e-08
289,0.997546,4.34706e-08
290,0.997546,4.34706e-08
291,0.997546,4.34706e-08
292,0.997546,4.34706e-08
293,0.997546,4.34706e-08
294,0.997546,4.34706e-08
295,0.997546,4.34706e-08
296,0.997546,4.34706e-08
297,0.997546,4.34706e-08
298,0.997546,4.34706e-08
299,0.997546,4.34706e-08
300,0.997546,4.34706e-08
301,0.997546,4.34706e-08
302,0.997546,4.34706e-08
303,0.997546,4.34706e-08
304,0.997546,4.34706e-08
305,0.997546,4.34706e-08
306,0.997546,4.34706e-08
307,0.997546,4.34706e-08
308,0.997546,4.34706e-08
309,0.997546,4.34706e-08
310,0.997546,4.34706e-08
311,0.997546,4.34706e-08
312,0.997546,4.34706e-08
313,0.997546,4.34706e-08
314,0.997546,4.34706e-08
315,0.997546,4.34706e-08
316,0.997546,4.34706e-08
317,0.997546,4.34706e-08
318,0.997546,4.34706e-08
319,0.997546,4.34706e-08
320,0.997546,4.34706e-08
321,0.997546,4.34706e-08
322,0.997546,4.34706e-08
323,0.997546,4.34706e-08
324,0.997546,4.34706e-08
325,0.997546,4.34706e-08
326,0.997546,4.34706e-08
327,0.997546,4.34706e-08
328,0.997546,4.34706e-08
329,0.997546,4.34706e-08
330,0.997546,4.34706e-08
331,0.997546,4.34706e-08
332,0.997546,4.34706e-08
333,0.997546,4.34706e-08
334,0.997546,4.34706e-08
335,0.997546,4.34706e-08
336,0.997546,4.34706e-08
337,0.997546,4.34706e-08
338,0.997546,4.34706e-08
339,0.997546,4.34706e-08
340,0.997546,4.34706e-08
341,0.997546,4.34706e-08
342,0.997546,4.34706e-08
343,0.997546,4.34706e-08
344,0.997546,4.34706e-08
345,0.997546,4.34706e-08
346,0.997546,4.34706e-08
347,0.997546,4.34706e-08
348,0.997546,4.34706e-08
349,0.997546,4.34706e-08
350,0.997546,4.34706e-08
351,0.997546,4.34706e-08
352,0.997546,4.34706e-08
353,0.997546,4.34706e-08
354,0.997546,4.34706e-08
355,0.997546,4.34706e-08
356,0.997546,4.34706e-08
357,0.997546,4.34706e-08
358,0.997546,4.34706e-08
359,0.997546,4.34706e-08
360,0.997546,4.34706e-08
361,0.997546,4.34706e-08
362,0.997546,4.34706e-08
363,0.997546,4.34706e-08
364,0.997546,4.34706e-08
365,0.997546,4.34706e-08
366,0.997546,4.34706e-08
367,0.997546,4.34706e-08
368,0.997546,4.34706e-08
369,0.997546,4.34706e-08
370,0.997546,4.34706e-08
371,0.997546,4.34706e-08
372,0.997546,4.34706e-08
373,0.997546,4.34706e-08
374,0.997546,4.34706e-08
375,0.997546,4.34706e-08
376,0.997546,4.34706e-08
377,0.997546,4.34706e-08
378,0.997546,4.34706e-08
379,0.997546,4.34706e-08
380,0.997546,4.34706e-08
381,0.997546,4.34706e-08
382,0.997546,4.34706e-08
383,0.997546,4.34706e-08
384,0.997546,4.34706e-08
385,0.997546,4.34706e-08
386,0.997546,4.34706e-08
387,0.997546,4.34706e-08
388,0.997546,4.34706e-08
389,0.997546,4.34706e-08
390,0.997546,4.34706e-08
391,0.997546,4.34706e-08
392,0.997546,4.34706e-08
393,0.997546,4.34706e-08
394,0.997546,4.34706e-08
395,0.997546,4.34706e-08
396,0.997546,4.34706e-08
397,0.997546,4.34706e-08
398,0.997546,4.34706e-08
399,0.997546,4.34706e-08
400,0.997546,4.34706e-08
401,0.997546,4.34706e-08
402,0.997546,4.34706e-08
403,0.997546,4.34706e-08
404,0.997546,4.34706e-08
405,0.997546,4.34706e-08
406,0.997546,4.34706e-08
407,0.997546,4.34706e-08
408,0.997546,4.34706e-08
409,0.997546,4.34706e-08
410,0.997546,4.34706e-08
411,0.997546,4.34706e-08
412,0.997546,4.34706e-08
413,0.997546,4.34706e-08
414,0.997546,4.34706e-08
415,0.997546,4.34706e-08
416,0.997546,4.34706e-08
417,0.997546,4.34706e-08
418,0.997546,4.34706e-08
419,0.997546,4.34706e-08
420,0.997546,4.34706e-08
421,0.997546,4.34706e-08
422,0.997546,4.34706e-08
423,0.997546,4.34706e-08
424,0.997546,4.34706e-08
425,0.997546,4.34706e-08
426,0.997546,4.34706e-08
427,0.997546,4.34706e-08
428,0.997546,4.34706e-08
429,0.997546,4.34706e-08
430,0.997546,4.34706e-08
431,0.997546,4.34706e-08
432,0.997546,4.34706e-08
433,0.997546,4.34706e-08
434,0.997546,4.34706e-08
435,0.997546,4.34706e-08
436,0.997546,4.34706e-08
437,0.997546,4.34706e-08
438,0.997546,4.34706e-08
439,0.997546,4.34706e-08
440,0.997546,4.34706e-08
441,0.997546,4.34706e-08
442,0.997546,4.34706e-08
443,0.997546,4.34706e-08
444,0.997546,4.34706e-08
445,0.997546,4.34706e-08
446,0.997546,4.34706e-08
447,0.997546,4.34706e-08
448,0.997546,4.34706e-08
449,0.997546,4.34706e-08
450,0.997546,4.34706e-08
451,0.997546,4.34706e-08
452,0.997546,4.34706e-08
453,0.997546,4.34706e-08
454,0.997546,4.34706e-08
455,0.997546,4.34706e-08
456,0.997546,4.34706e-08
457,0.997546,4.34706e-08
458,0.997546,4.34706e-08
459,0.997546,4.34706e-08
460,0.997546,4.34706e-08
461,0.997546,4.34706e-08
462,0.997546,4.34706e-08
463,0.997546,4.34706e-08
464,0.997546,4.34706e-08
465,0.997546,4.34706e-08
466,0.997546,4.34706e-08
467,0.997546,4.34706e-08
468,0.997546,4.34706e-08
469,0.997546,4.34706e-08
470,0.997546,4.34706e-08
471,0.997546,4.34706e-08
472,0.997546,4.34706e-08
473,0.997546,4.34706e-08
474,0.997546,4.34706e-08
475,0.997546,4.34706e-08
476,0.997546,4.34706e-08
477,0.997546,4.34706e-08
478,0.997546,4.34706e-08
479,0.997546,4.34706e-08
480,0.997546,4.34706e-08
481,0.997546,4.34706e-08
482,0.997546,4.34706e-08
483,0.997546,4.34706e-08
484,0.997546,4.34706e-08
485,0.997546,4.34706e-08
486,0.997546,4.34706e-08
487,0.997546,4.34706e-08
488,0.997546,4.34706e-08
489,0.997546,4.34706e-08
490,0.997546,4.34706e-08
491,0.997546,4.34706e-08
492,0.997546,4.34706e-08
493,0.997546,4.34706e-08
494,0.997546,4.34706e-08
495,0.997546,4.34706e-08
496,0.997546,4.34706e-08
497,0.997546,4.34706e-08
498,0.997546,4.34706e-08
499,0.997546,4.34706e-08
500,0.997546,4.34706e-08
501,0.997546,4.34706e-08
502,0.997546,4.34706e-08
503,0.997546,4.34706e-08
504,0.997546,4.34706e-08
505,0.997546,4.34706e-08
506,0.997546,4.34706e-08
507,0.997546,4.34706e-08
508,0.997546,4.34706e-08
509,0.997546,4.34706e-08
510,0.997546,4.34706e-08
511,0.997546,4.34706e-08
512,0.997546,4.34706e-08
513,0.997546,4.34706e-08
514,0.997546,4.34706e-08
515,0.997546,4.34706e-08
516,0.997546,4.34706e-08
517,0.997546,4.34706e-08
518,0.997546,4.34706e-08
519,0.997546,4.34706e-08
520,0.997546,4.34706e-08
521,0.997546,4.34706e-08
522,0.997546,4.34706e-08
523,0.997546,4.34706e-08
524,0.997546,4.34706e-08
525,0.997546,4.34706e-08
526,0.997546,4.34706e-08
527,0.997546,4.34706e-08
528,0.997546,4.34706e-08
529,0.997546,4.34706e-08
530,0.997546,4.34706e-08
531,0.997546,4.34706e-08
532,0.997546,4.34706e-08
533,0.997546,4.34706e-08
534,0.997546,4.34706e-08
535,0.997546,4.34706e-08
536,0.997546,4.34706e-08
537,0.997546,4.34706e-08
538,0.997546,4.34706e-08
539,0.997546,4.34706e-08
540,0.997546,4.34706e-08
541,0.997546,4.34706e-08
542,0.997546,4.34706e-08
543,0.997546,4.34706e-08
544,0.997546,4.34706e-08
545,0.997546,4.34706e-08
546,0.997546,4.34706e-08
547,0.997546,4.34706e-08
548,0.997546,4.34706e-08
549,0.997546,4.34706e-08
550,0.997546,4.34706e-08
551,0.997546,4.34706e-08
552,0.997546,4.34706e-08
553,0.997546,4.34706e-08
554,0.997546,4.34706e-08
555,0.997546,4.34706e-08
556,0.997546,4.34706e-08
557,0.997546,4.34706e-08
558,0.997546,4.34706e-08
559,0.997546,4.34706e-08
560,0.997546,4.34706e-08
561,0.997546,4.34706e-08
562,0.997546,4.34706e-08
563,0.997546,4.34706e-08
564,0.997546,4.34706e-08
565,0.997546,4.34706e-08
566,0.997546,4.34706e-08
567,0.997546,4.34706e-08
568,0.997546,4.34706e-08
569,0.997546,4.34706e-08
570,0.997546,4.34706e-08
571,0.997546,4.34706e-08
572,0.997546,4.34706e-08
573,0.997546,4.34706e-08
574,0.997546,4.34706e-08
575,0.997546,4.34706e-08
576,0.997546,4.34706e-08
577,0.997546,4.34706e-08
578,0.997546,4.34706e-08
579,0.997546,4.34706e-08
580,0.997546,4.34706e-08
581,0.997546,4.34706e-08
582,0.997546,4.34706e-08
583,0.997546,4.34706e-08
584,0.997546,4.34706e-08
585,0.997546,4.34706e-08
586,0.997546,4.34706e-08
587,0.997546,4.34706e-08
588,0.997546,4.34706e-08
589,0.997546,4.34706e-08
590,0.997546,4.34706e-08
591,0.997546,4.34706e-08
592,0.997546,4.34706e-08
593,0.997546,4.34706e-08
594,0.997546,4.34706e-08
595,0.997546,4.34706e-08
596,0.997546,4.34706e-08
597,0.997546,4.34706e-08
598,0.997546,4.34706e-08
599,0.997546,4.34706e-08
600,0.997546,4.34706e-08
