Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00587845,0.0196609
2,0.0062957,0.0174797
3,0.0068441,0.0169663
4,0.00747655,0.0170581
5,0.00818592,0.0174808
6,0.00897355,0.0181297
7,0.00984387,0.0189567
8,0.010803,0.0199386
9,0.0118581,0.0210643
10,0.0130173,0.0223293
11,0.0142896,0.0237336
12,0.0156849,0.0252797
13,0.0172138,0.0269721
14,0.0188877,0.0288167
15,0.0207189,0.0308203
16,0.0227206,0.0329906
17,0.0249069,0.0353361
18,0.0272925,0.0378655
19,0.0298934,0.0405879
20,0.032726,0.0435126
21,0.0358078,0.0466489
22,0.039157,0.050006
23,0.0427924,0.0535927
24,0.0467335,0.0574173
25,0.0510002,0.0614875
26,0.0556131,0.0658097
27,0.0605925,0.0703896
28,0.0659592,0.0752309
29,0.0717335,0.080336
30,0.0779356,0.0857049
31,0.0845848,0.0913355
32,0.0916996,0.0972231
33,0.0992973,0.10336
34,0.107394,0.109735
35,0.116003,0.116335
36,0.125135,0.123143
37,0.134803,0.130136
38,0.145011,0.137289
39,0.155765,0.144574
40,0.167067,0.151958
41,0.178914,0.159404
42,0.191302,0.166873
43,0.204224,0.174323
44,0.217667,0.181708
45,0.231618,0.188981
46,0.246061,0.196092
47,0.260977,0.20299
48,0.276343,0.209623
49,0.292137,0.21594
50,0.308333,0.221889
51,0.324905,0.227419
52,0.341824,0.23248
53,0.359064,0.237025
54,0.376594,0.241007
55,0.394385,0.244385
56,0.412408,0.247118
57,0.430633,0.249172
58,0.449031,0.250516
59,0.467571,0.251122
60,0.486223,0.25097
61,0.504956,0.250046
62,0.52374,0.248342
63,0.542541,0.245856
64,0.561326,0.242595
65,0.580061,0.238575
66,0.598707,0.23382
67,0.617228,0.228361
68,0.635583,0.222242
69,0.653731,0.215512
70,0.671627,0.208229
71,0.68923,0.200458
72,0.706494,0.192273
73,0.723374,0.183748
74,0.739829,0.174964
75,0.755817,0.166001
76,0.771299,0.15694
77,0.786241,0.147859
78,0.800611,0.138833
79,0.814384,0.129931
80,0.827539,0.121215
81,0.84006,0.112741
82,0.851939,0.104556
83,0.863171,0.0966973
84,0.873758,0.0891963
85,0.883708,0.0820751
86,0.89303,0.0753484
87,0.901741,0.0690239
88,0.909858,0.0631036
89,0.917405,0.0575837
90,0.924405,0.0524562
91,0.930884,0.0477095
92,0.936868,0.043329
93,0.942385,0.0392981
94,0.947462,0.0355985
95,0.952128,0.0322112
96,0.956409,0.0291165
97,0.960333,0.0262948
98,0.963923,0.0237266
99,0.967206,0.0213929
100,0.970204,0.0192755
101,0.972939,0.0173568
102,0.975433,0.0156203
103,0.977705,0.0140504
104,0.979774,0.0126325
105,0.981655,0.011353
106,0.983366,0.0101994
107,0.984921,0.00915987
108,0.986334,0.00822388
109,0.987617,0.00738155
110,0.988781,0.00662391
111,0.989837,0.00594276
112,0.990795,0.00533062
113,0.991664,0.00478072
114,0.992452,0.00428688
115,0.993166,0.00384353
116,0.993813,0.00344561
117,0.994399,0.00308854
118,0.99493,0.00276821
119,0.995411,0.00248089
120,0.995847,0.00222322
121,0.996241,0.00199217
122,0.996599,0.00178503
123,0.996922,0.00159934
124,0.997215,0.00143289
125,0.99748,0.00128372
126,0.99772,0.00115003
127,0.997937,0.00103023
128,0.998133,0.000922879
129,0.998311,0.000826695
130,0.998472,0.000740519
131,0.998617,0.000663313
132,0.998749,0.000594146
133,0.998868,0.000532183
134,0.998976,0.000476676
135,0.999074,0.000426953
136,0.999162,0.000382414
137,0.999242,0.000342517
138,0.999314,0.000306781
139,0.99938,0.000274771
140,0.999439,0.0002461
141,0.999492,0.000220419
142,0.999541,0.000197418
143,0.999585,0.000176816
144,0.999624,0.000158364
145,0.99966,0.000141837
146,0.999692,0.000127164
147,0.999721,0.000113976
148,0.999748,0.000102155
149,0.999772,9.156e-05
150,0.999793,8.2342e-05
151,0.999812,7.40738e-05
152,0.999829,6.66359e-05
153,0.999844,6.03973e-05
154,0.999846,5.92685e-05
155,0.999846,5.92685e-05
156,0.999846,5.92685e-05
157,0.999846,5.92685e-05
158,0.999846,5.92685e-05
159,0.999846,5.92685e-05
160,0.999846,5.92685e-05
161,0.999846,5.92685e-05
162,0.999846,5.92685e-05
163,0.999846,5.92685e-05
164,0.999846,5.92685e-05
165,0.999846,5.92685e-05
166,0.999846,5.92685e-05
167,0.999846,5.92685e-05
168,0.999846,5.92685e-05
169,0.999846,5.92685e-05
170,0.999846,5.92685e-05
171,0.999846,5.92685e-05
172,0.999846,5.92685e-05
173,0.999846,5.92685e-05
174,0.999846,5.92685e-05
175,0.999846,5.92685e-05
176,0.999846,5.92685e-05
177,0.999846,5.92685e-05
178,0.999846,5.92685e-05
179,0.999846,5.92685e-05
180,0.999846,5.92685e-05
181,0.999846,5.92685e-05
182,0.999846,5.92685e-05
183,0.999846,5.92685e-05
184,0.999846,5.92685e-05
185,0.999846,5.92685e-05
186,0.999846,5.92685e-05
187,0.999846,5.92685e-05
188,0.999846,5.92685e-05
189,0.999846,5.92685e-05
190,0.999846,5.92685e-05
191,0.999846,5.92685e-05
192,0.999846,5.92685e-05
193,0.999846,5.92685e-05
194,0.999846,5.92685e-05
195,0.999846,5.92685e-05
196,0.999846,5.92685e-05
197,0.999846,5.92685e-05
198,0.999846,5.92685e-05
199,0.999846,5.92685e-05
200,0.999846,5.92685e-05
201,0.999846,5.92685e-05
202,0.999846,5.92685e-05
203,0.999846,5.92685e-05
204,0.999846,5.92685e-05
205,0.999846,5.92685e-05
206,0.999846,5.92685e-05
207,0.999846,5.92685e-05
208,0.999846,5.92685e-05
209,0.999846,5.92685e-05
210,0.999846,5.92685e-05
211,0.999846,5.92685e-05
212,0.999846,5.92685e-05
213,0.999846,5.92685e-05
214,0.999846,5.92685e-05
215,0.999846,5.92685e-05
216,0.999846,5.92685e-05
217,0.999846,5.92685e-05
218,0.999846,5.92685e-05
219,0.999846,5.92685e-05
220,0.999846,5.92685e-05
221,0.999846,5.92685e-05
222,0.999846,5.92685e-05
223,0.999846,5.92685e-05
224,0.999846,5.92685e-05
225,0.999846,5.92685e-05
226,0.999846,5.92685e-05
227,0.999846,5.92685e-05
228,0.999846,5.92685e-05
229,0.999846,5.92685e-05
230,0.999846,5.92685e-05
231,0.999846,5.92685e-05
232,0.999846,5.92685e-05
233,0.999846,5.92685e-05
234,0.999846,5.92685e-05
235,0.999846,5.92685e-05
236,0.999846,5.92685e-05
237,0.999846,5.92685e-05
238,0.999846,5.92685e-05
239,0.999846,5.92685e-05
240,0.999846,5.92685e-05
241,0.999846,5.92685e-05
242,0.999846,5.92685e-05
243,0.999846,5.92685e-05
244,0.999846,5.92685e-05
245,0.999846,5.92685e-05
246,0.999846,5.92685e-05
247,0.999846,5.92685e-05
248,0.999846,5.92685e-05
249,0.999846,5.92685e-05
250,0.999846,5.92685e-05
251,0.999846,5.92685e-05
252,0.999846,5.92685e-05
253,0.999846,5.92685e-05
254,0.999846,5.92685e-05
255,0.999846,5.92685e-05
256,0.999846,5.92685e-05
257,0.999846,5.92685e-05
258,0.999846,5.92685e-05
259,0.999846,5.92685e-05
260,0.999846,5.92685e-05
261,0.999846,5.92685e-05
262,0.999846,5.92685e-05
263,0.999846,5.92685e-05
264,0.999846,5.92685e-05
265,0.999846,5.92685e-05
266,0.999846,5.92685e-05
267,0.999846,5.92685e-05
268,0.999846,5.92685e-05
269,0.999846,5.92685e-05
270,0.999846,5.92685e-05
271,0.999846,5.92685e-05
272,0.999846,5.92685e-05
273,0.999846,5.92685e-05
274,0.999846,5.92685e-05
275,0.999846,5.92685e-05
276,0.999846,5.92685e-05
277,0.999846,5.92685e-05
278,0.999846,5.92685e-05
279,0.999846,5.92685e-05
280,0.999846,5.92685e-05
281,0.999846,5.92685e-05
282,0.999846,5.92685e-05
283,0.999846,5.92685e-05
284,0.999846,5.92685e-05
285,0.999846,5.92685e-05
286,0.999846,5.92685e-05
287,0.999846,5.92685e-05
288,0.999846,5.92685e-05
289,0.999846,5.92685e-05
290,0.999846,5.92685e-05
291,0.999846,5.92685e-05
292,0.999846,5.92685e-05
293,0.999846,5.92685e-05
294,0.999846,5.92685e-05
295,0.999846,5.92685e-05
296,0.999846,5.92685e-05
297,0.999846,5.92685e-05
298,0.999846,5.92685e-05
299,0.999846,5.92685e-05
300,0.999846,5.92685e-05
301,0.999846,5.92685e-05
302,0.999846,5.92685e-05
303,0.999846,5.92685e-05
304,0.999846,5.92685e-05
305,0.999846,5.92685e-05
306,0.999846,5.92685e-05
307,0.999846,5.92685e-05
308,0.999846,5.92685e-05
309,0.999846,5.92685e-05
310,0.999846,5.92685e-05
311,0.999846,5.92685e-05
312,0.999846,5.92685e-05
313,0.999846,5.92685e-05
314,0.999846,5.92685e-05
315,0.999846,5.92685e-05
316,0.999846,5.92685e-05
317,0.999846,5.92685e-05
318,0.999846,5.92685e-05
319,0.999846,5.92685e-05
320,0.999846,5.92685e-05
321,0.999846,5.92685e-05
322,0.999846,5.92685e-05
323,0.999846,5.92685e-05
324,0.999846,5.92685e-05
325,0.999846,5.92685e-05
326,0.999846,5.92685e-05
327,0.999846,5.92685e-05
328,0.999846,5.92685e-05
329,0.999846,5.92685e-05
330,0.999846,5.92685e-05
331,0.999846,5.92685e-05
332,0.999846,5.92685e-05
333,0.999846,5.92685e-05
334,0.999846,5.92685e-05
335,0.999846,5.92685e-05
336,0.999846,5.92685e-05
337,0.999846,5.92685e-05
338,0.999846,5.92685e-05
339,0.999846,5.92685e-05
340,0.999846,5.92685e-05
341,0.999846,5.92685e-05
342,0.999846,5.92685e-05
343,0.999846,5.92685e-05
344,0.999846,5.92685e-05
345,0.999846,5.92685e-05
346,0.999846,5.92685e-05
347,0.999846,5.92685e-05
348,0.999846,5.92685e-05
349,0.999846,5.92685e-05
350,0.999846,5.92685e-05
351,0.999846,5.92685e-05
352,0.999846,5.92685e-05
353,0.999846,5.92685e-05
354,0.999846,5.92685e-05
355,0.999846,5.92685e-05
356,0.999846,5.92685e-05
357,0.999846,5.92685e-05
358,0.999846,5.92685e-05
359,0.999846,5.92685e-05
360,0.999846,5.92685e-05
361,0.999846,5.92685e-05
362,0.999846,5.92685e-05
363,0.999846,5.92685e-05
364,0.999846,5.92685e-05
365,0.999846,5.92685e-05
366,0.999846,5.92685e-05
367,0.999846,5.92685e-05
368,0.999846,5.92685e-05
369,0.999846,5.92685e-05
370,0.999846,5.92685e-05
371,0.999846,5.92685e-05
372,0.999846,5.92685e-05
373,0.999846,5.92685e-05
374,0.999846,5.92685e-05
375,0.999846,5.92685e-05
376,0.999846,5.92685e-05
377,0.999846,5.92685e-05
378,0.999846,5.92685e-05
379,0.999846,5.92685e-05
380,0.999846,5.92685e-05
381,0.999846,5.92685e-05
382,0.999846,5.92685e-05
383,0.999846,5.92685e-05
384,0.999846,5.92685e-05
385,0.999846,5.92685e-05
386,0.999846,5.92685e-05
387,0.999846,5.92685e-05
388,0.999846,5.92685e-05
389,0.999846,5.92685e-05
390,0.999846,5.92685e-05
391,0.999846,5.92685e-05
392,0.999846,5.92685e-05
393,0.999846,5.92685e-05
394,0.999846,5.92685e-05
395,0.999846,5.92685e-05
396,0.999846,5.92685e-05
397,0.999846,5.92685e-05
398,0.999846,5.92685e-05
399,0.999846,5.92685e-05
400,0.999846,5.92685e-05
401,0.999846,5.92685e-05
402,0.999846,5.92685e-05
403,0.999846,5.92685e-05
404,0.999846,5.92685e-05
405,0.999846,5.92685e-05
406,0.999846,5.92685e-05
407,0.999846,5.92685e-05
408,0.999846,5.92685e-05
409,0.999846,5.92685e-05
410,0.999846,5.92685e-05
411,0.999846,5.92685e-05
412,0.999846,5.92685e-05
413,0.999846,5.92685e-05
414,0.999846,5.92685e-05
415,0.999846,5.92685e-05
416,0.999846,5.92685e-05
417,0.999846,5.92685e-05
418,0.999846,5.92685e-05
419,0.999846,5.92685e-05
420,0.999846,5.92685e-05
421,0.999846,5.92685e-05
422,0.999846,5.92685e-05
423,0.999846,5.92685e-05
424,0.999846,5.92685e-05
425,0.999846,5.92685e-05
426,0.999846,5.92685e-05
427,0.999846,5.92685e-05
428,0.999846,5.92685e-05
429,0.999846,5.92685e-05
430,0.999846,5.92685e-05
431,0.999846,5.92685e-05
432,0.999846,5.92685e-05
433,0.999846,5.92685e-05
434,0.999846,5.92685e-05
435,0.999846,5.92685e-05
436,0.999846,5.92685e-05
437,0.999846,5.92685e-05
438,0.999846,5.92685e-05
439,0.999846,5.92685e-05
440,0.999846,5.92685e-05
441,0.999846,5.92685e-05
442,0.999846,5.92685e-05
443,0.999846,5.92685e-05
444,0.999846,5.92685e-05
445,0.999846,5.92685e-05
446,0.999846,5.92685e-05
447,0.999846,5.92685e-05
448,0.999846,5.92685e-05
449,0.999846,5.92685e-05
450,0.999846,5.92685e-05
451,0.999846,5.92685e-05
452,0.999846,5.92685e-05
453,0.999846,5.92685e-05
454,0.999846,5.92685e-05
455,0.999846,5.92685e-05
456,0.999846,5.92685e-05
457,0.999846,5.92685e-05
458,0.999846,5.92685e-05
459,0.999846,5.92685e-05
460,0.999846,5.92685e-05
461,0.999846,5.92685e-05
462,0.999846,5.92685e-05
463,0.999846,5.92685e-05
464,0.999846,5.92685e-05
465,0.999846,5.92685e-05
466,0.999846,5.92685e-05
467,0.999846,5.92685e-05
468,0.999846,5.92685e-05
469,0.999846,5.92685e-05
470,0.999846,5.92685e-05
471,0.999846,5.92685e-05
472,0.999846,5.92685e-05
473,0.999846,5.92685e-05
474,0.999846,5.92685e-05
475,0.999846,5.92685e-05
476,0.999846,5.92685e-05
477,0.999846,5.92685e-05
478,0.999846,5.92685e-05
479,0.999846,5.92685e-05
480,0.999846,5.92685e-05
481,0.999846,5.92685e-05
482,0.999846,5.92685e-05
483,0.999846,5.92685e-05
484,0.999846,5.92685e-05
485,0.999846,5.92685e-05
486,0.999846,5.92685e-05
487,0.999846,5.92685e-05
488,0.999846,5.92685e-05
489,0.999846,5.92685e-05
490,0.999846,5.92685e-05
491,0.999846,5.92685e-05
492,0.999846,5.92685e-05
493,0.999846,5.92685e-05
494,0.999846,5.92685e-05
495,0.999846,5.92685e-05
496,0.999846,5.92685e-05
497,0.999846,5.92685e-05
498,0.999846,5.92685e-05
499,0.999846,5.92685e-05
500,0.999846,5.92685e-05
501,0.999846,5.92685e-05
502,0.999846,5.92685e-05
503,0.999846,5.92685e-05
504,0.999846,5.92685e-05
505,0.999846,5.92685e-05
506,0.999846,5.92685e-05
507,0.999846,5.92685e-05
508,0.999846,5.92685e-05
509,0.999846,5.92685e-05
510,0.999846,5.92685e-05
511,0.999846,5.92685e-05
512,0.999846,5.92685e-05
513,0.999846,5.92685e-05
514,0.999846,5.92685e-05
515,0.999846,5.92685e-05
516,0.999846,5.92685e-05
517,0.999846,5.92685e-05
518,0.999846,5.92685e-05
519,0.999846,5.92685e-05
520,0.999846,5.92685e-05
521,0.999846,5.92685e-05
522,0.999846,5.92685e-05
523,0.999846,5.92685e-05
524,0.999846,5.92685e-05
525,0.999846,5.92685e-05
526,0.999846,5.92685e-05
527,0.999846,5.92685e-05
528,0.999846,5.92685e-05
529,0.999846,5.92685e-05
530,0.999846,5.92685e-05
531,0.999846,5.92685e-05
532,0.999846,5.92685e-05
533,0.999846,5.92685e-05
534,0.999846,5.92685e-05
535,0.999846,5.92685e-05
536,0.999846,5.92685e-05
537,0.999846,5.92685e-05
538,0.999846,5.92685e-05
539,0.999846,5.92685e-05
540,0.999846,5.92685e-05
541,0.999846,5.92685e-05
542,0.999846,5.92685e-05
543,0.999846,5.92685e-05
544,0.999846,5.92685e-05
545,0.999846,5.92685e-05
546,0.999846,5.92685e-05
547,0.999846,5.92685e-05
548,0.999846,5.92685e-05
549,0.999846,5.92685e-05
550,0.999846,5.92685e-05
551,0.999846,5.92685e-05
552,0.999846,5.92685e-05
553,0.999846,5.92685e-05
554,0.999846,5.92685e-05
555,0.999846,5.92685e-05
556,0.999846,5.92685e-05
557,0.999846,5.92685e-05
558,0.999846,5.92685e-05
559,0.999846,5.92685e-05
560,0.999846,5.92685e-05
561,0.999846,5.92685e-05
562,0.999846,5.92685e-05
563,0.999846,5.92685e-05
564,0.999846,5.92685e-05
565,0.999846,5.92685e-05
566,0.999846,5.92685e-05
567,0.999846,5.92685e-05
568,0.999846,5.92685e-05
569,0.999846,5.92685e-05
570,0.999846,5.92685e-05
571,0.999846,5.92685e-05
572,0.999846,5.92685e-05
573,0.999846,5.92685e-05
574,0.999846,5.92685e-05
575,0.999846,5.92685e-05
576,0.999846,5.92685e-05
577,0.999846,5.92685e-05
578,0.999846,5.92685e-05
579,0.999846,5.92685e-05
580,0.999846,5.92685e-05
581,0.999846,5.92685e-05
582,0.999846,5.92685e-05
583,0.999846,5.92685e-05
584,0.999846,5.92685e-05
585,0.999846,5.92685e-05
586,0.999846,5.92685e-05
587,0.999846,5.92685e-05
588,0.999846,5.92685e-05
589,0.999846,5.92685e-05
590,0.999846,5.92685e-05
591,0.999846,5.92685e-05
592,0.999846,5.92685e-05
593,0.999846,5.92685e-05
594,0.999846,5.92685e-05
595,0.999846,5.92685e-05
596,0.999846,5.92685e-05
597,0.999846,5.92685e-05
598,0.999846,5.92685e-05
599,0.999846,5.92685e-05
600,0.999846,5.92685e-05
