Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00551886,2.11245e-10
2,0.00609545,2.50009e-10
3,0.00673186,2.61731e-10
4,0.00743423,8.76591e-11
5,0.00820928,2.36407e-10
6,0.00906439,4.54588e-10
7,0.0100077,3.9045e-10
8,0.011048,2.62542e-10
9,0.0121952,4.34083e-10
10,0.0134599,2.84948e-10
11,0.0148537,3.46561e-10
12,0.0163895,3.97271e-10
13,0.0180812,3.63756e-10
14,0.0199439,8.49774e-10
15,0.0219943,6.41851e-10
16,0.0242502,8.06329e-10
17,0.0267312,7.56481e-10
18,0.0294584,9.93732e-10
19,0.0324546,1.24768e-09
20,0.0357442,8.96769e-10
21,0.0393538,1.0372e-09
22,0.0433115,1.3947e-09
23,0.0476475,1.09659e-09
24,0.0523938,1.74387e-09
25,0.0575844,2.4943e-09
26,0.0632549,3.18652e-09
27,0.0694426,2.98259e-09
28,0.0761865,2.11472e-09
29,0.0835266,2.96243e-09
30,0.0915039,1.99086e-09
31,0.10016,4.22391e-09
32,0.109536,1.49698e-09
33,0.119673,3.95144e-09
34,0.130611,4.21237e-09
35,0.142387,6.14658e-09
36,0.155036,3.21591e-09
37,0.168588,3.82152e-09
38,0.183067,5.37475e-09
39,0.198494,2.65282e-09
40,0.214879,1.28215e-08
41,0.232225,6.18275e-09
42,0.250525,7.91742e-09
43,0.26976,1.19854e-08
44,0.289902,1.68268e-08
45,0.310907,8.74435e-09
46,0.332722,5.6593e-09
47,0.355279,8.57927e-09
48,0.378498,1.78189e-08
49,0.402288,1.43391e-08
50,0.426548,1.46359e-08
51,0.451168,1.36444e-08
52,0.476029,1.47083e-08
53,0.50101,1.89354e-08
54,0.525987,1.96748e-08
55,0.550835,2.46605e-08
56,0.575433,2.15874e-08
57,0.599663,2.30145e-08
58,0.623416,1.21292e-08
59,0.646591,2.85232e-08
60,0.669097,2.876e-08
61,0.690855,3.03108e-08
62,0.711799,1.89829e-08
63,0.731876,2.51343e-08
64,0.751044,1.66354e-08
65,0.769273,2.8754e-08
66,0.786548,2.96326e-08
67,0.80286,1.67417e-08
68,0.818215,2.9683e-08
69,0.832623,2.83233e-08
70,0.846104,3.23221e-08
71,0.858684,4.23408e-08
72,0.870393,2.20086e-08
73,0.881266,2.63276e-08
74,0.891341,2.51262e-08
75,0.900658,4.77696e-08
76,0.909257,2.79826e-08
77,0.91718,3.37325e-08
78,0.924469,3.64055e-08
79,0.931165,1.95064e-08
80,0.937307,3.6285e-08
81,0.942935,3.94366e-08
82,0.948086,4.63817e-08
83,0.952795,2.1073e-08
84,0.957096,4.052e-08
85,0.961021,3.02989e-08
86,0.964601,5.18093e-08
87,0.967863,3.73759e-08
88,0.970833,4.51072e-08
89,0.973536,3.52514e-08
90,0.975995,2.99756e-08
91,0.978231,4.28261e-08
92,0.980263,3.99398e-08
93,0.982108,2.08635e-08
94,0.983784,1.54892e-08
95,0.985305,2.15529e-08
96,0.986685,3.6955e-08
97,0.987937,3.09162e-08
98,0.989073,1.94391e-08
99,0.990103,3.53363e-08
100,0.991037,2.89156e-08
101,0.991883,3.97457e-08
102,0.99265,3.29358e-08
103,0.993345,4.64265e-08
104,0.993974,2.35601e-08
105,0.994545,4.33318e-08
106,0.995061,2.77664e-08
107,0.995529,3.06923e-08
108,0.995953,3.49019e-08
109,0.996336,2.35248e-08
110,0.996684,2.58369e-08
111,0.996998,1.72325e-08
112,0.997283,4.8346e-08
113,0.99754,1.60508e-08
114,0.997773,4.02112e-08
115,0.997984,3.24954e-08
116,0.998175,3.20037e-08
117,0.998348,2.665e-08
118,0.998504,3.27991e-08
119,0.998645,3.31646e-08
120,0.998773,4.57556e-08
121,0.998888,1.38181e-08
122,0.998993,1.73648e-08
123,0.999087,4.15602e-08
124,0.999173,2.75235e-08
125,0.99918,9.24627e-09
126,0.99918,9.24627e-09
127,0.99918,9.24627e-09
128,0.99918,9.24627e-09
129,0.99918,9.24627e-09
130,0.99918,9.24627e-09
131,0.99918,9.24627e-09
132,0.99918,9.24627e-09
133,0.99918,9.24627e-09
134,0.99918,9.24627e-09
135,0.99918,9.24627e-09
136,0.99918,9.24627e-09
137,0.99918,9.24627e-09
138,0.99918,9.24627e-09
139,0.99918,9.24627e-09
140,0.99918,9.24627e-09
141,0.99918,9.24627e-09
142,0.99918,9.24627e-09
143,0.99918,9.24627e-09
144,0.99918,9.24627e-09
145,0.99918,9.24627e-09
146,0.99918,9.24627e-09
147,0.99918,9.24627e-09
148,0.99918,9.24627e-09
149,0.99918,9.24627e-09
150,0.99918,9.24627e-09
151,0.99918,9.24627e-09
152,0.99918,9.24627e-09
153,0.99918,9.24627e-09
154,0.99918,9.24627e-09
155,0.99918,9.24627e-09
156,0.99918,9.24627e-09
157,0.99918,9.24627e-09
158,0.99918,9.24627e-09
159,0.99918,9.24627e-09
160,0.99918,9.24627e-09
161,0.99918,9.24627e-09
162,0.99918,9.24627e-09
163,0.99918,9.24627e-09
164,0.99918,9.24627e-09
165,0.99918,9.24627e-09
166,0.99918,9.24627e-09
167,0.99918,9.24627e-09
168,0.99918,9.24627e-09
169,0.99918,9.24627e-09
170,0.99918,9.24627e-09
171,0.99918,9.24627e-09
172,0.99918,9.24627e-09
173,0.99918,9.24627e-09
174,0.99918,9.24627e-09
175,0.99918,9.24627e-09
176,0.99918,9.24627e-09
177,0.99918,9.24627e-09
178,0.99918,9.24627e-09
179,0.99918,9.24627e-09
180,0.99918,9.24627e-09
181,0.99918,9.24627e-09
182,0.99918,9.24627e-09
183,0.99918,9.24627e-09
184,0.99918,9.24627e-09
185,0.99918,9.24627e-09
186,0.99918,9.24627e-09
187,0.99918,9.24627e-09
188,0.99918,9.24627e-09
189,0.99918,9.24627e-09
190,0.99918,9.24627e-09
191,0.99918,9.24627e-09
192,0.99918,9.24627e-09
193,0.99918,9.24627e-09
194,0.99918,9.24627e-09
195,0.99918,9.24627e-09
196,0.99918,9.24627e-09
197,0.99918,9.24627e-09
198,0.99918,9.24627e-09
199,0.99918,9.24627e-09
200,0.99918,9.24627e-09
201,0.99918,9.24627e-09
202,0.99918,9.24627e-09
203,0.99918,9.24627e-09
204,0.99918,9.24627e-09
205,0.99918,9.24627e-09
206,0.99918,9.24627e-09
207,0.99918,9.24627e-09
208,0.99918,9.24627e-09
209,0.99918,9.24627e-09
210,0.99918,9.24627e-09
211,0.99918,9.24627e-09
212,0.99918,9.24627e-09
213,0.99918,9.24627e-09
214,0.99918,9.24627e-09
215,0.99918,9.24627e-09
216,0.99918,9.24627e-09
217,0.99918,9.24627e-09
218,0.99918,9.24627e-09
219,0.99918,9.24627e-09
220,0.99918,9.24627e-09
221,0.99918,9.24627e-09
222,0.99918,9.24627e-09
223,0.99918,9.24627e-09
224,0.99918,9.24627e-09
225,0.99918,9.24627e-09
226,0.99918,9.24627e-09
227,0.99918,9.24627e-09
228,0.99918,9.24627e-09
229,0.99918,9.24627e-09
230,0.99918,9.24627e-09
231,0.99918,9.24627e-09
232,0.99918,9.24627e-09
233,0.99918,9.24627e-09
234,0.99918,9.24627e-09
235,0.99918,9.24627e-09
236,0.99918,9.24627e-09
237,0.99918,9.24627e-09
238,0.99918,9.24627e-09
239,0.99918,9.24627e-09
240,0.99918,9.24627e-09
241,0.99918,9.24627e-09
242,0.99918,9.24627e-09
243,0.99918,9.24627e-09
244,0.99918,9.24627e-09
245,0.99918,9.24627e-09
246,0.99918,9.24627e-09
247,0.99918,9.24627e-09
248,0.99918,9.24627e-09
249,0.99918,9.24627e-09
250,0.99918,9.24627e-09
251,0.99918,9.24627e-09
252,0.99918,9.24627e-09
253,0.99918,9.24627e-09
254,0.99918,9.24627e-09
255,0.99918,9.24627e-09
256,0.99918,9.24627e-09
257,0.99918,9.24627e-09
258,0.99918,9.24627e-09
259,0.99918,9.24627e-09
260,0.99918,9.24627e-09
261,0.99918,9.24627e-09
262,0.99918,9.24627e-09
263,0.99918,9.24627e-09
264,0.99918,9.24627e-09
265,0.99918,9.24627e-09
266,0.99918,9.24627e-09
267,0.99918,9.24627e-09
268,0.99918,9.24627e-09
269,0.99918,9.24627e-09
270,0.99918,9.24627e-09
271,0.99918,9.24627e-09
272,0.99918,9.24627e-09
273,0.99918,9.24627e-09
274,0.99918,9.24627e-09
275,0.99918,9.24627e-09
276,0.99918,9.24627e-09
277,0.99918,9.24627e-09
278,0.99918,9.24627e-09
279,0.99918,9.24627e-09
280,0.99918,9.24627e-09
281,0.99918,9.24627e-09
282,0.99918,9.24627e-09
283,0.99918,9.24627e-09
284,0.99918,9.24627e-09
285,0.99918,9.24627e-09
286,0.99918,9.24627e-09
287,0.99918,9.24627e-09
288,0.99918,9.24627e-09
289,0.99918,9.24627e-09
290,0.99918,9.24627e-09
291,0.99918,9.24627e-09
292,0.99918,9.24627e-09
293,0.99918,9.24627e-09
294,0.99918,9.24627e-09
