Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.0054462,0.00202278
2,0.0060074,0.00058025
3,0.00662853,0.000166839
4,0.00731348,4.79659e-05
5,0.00806865,1.37881e-05
6,0.00890112,3.96288e-06
7,0.00981863,1.13877e-06
8,0.0108297,3.27063e-07
9,0.0119437,9.35779e-08
10,0.0131707,2.268e-08
11,0.014522,4.52362e-09
12,0.0160098,9.61309e-10
13,0.0176472,3.79725e-10
14,0.0194489,5.68349e-10
15,0.0214306,2.46151e-10
16,0.0236095,3.89016e-10
17,0.0260041,1.04387e-09
18,0.0286346,8.33142e-10
19,0.0315228,1.24697e-09
20,0.0346921,1.26312e-09
21,0.0381676,6.31147e-10
22,0.0419765,8.67554e-10
23,0.0461476,1.0399e-09
24,0.0507117,1.51732e-09
25,0.0557013,1.18501e-09
26,0.0611508,7.49777e-10
27,0.0670962,3.04828e-09
28,0.0735752,2.26825e-09
29,0.0806267,6.5474e-10
30,0.0882909,2.06348e-09
31,0.0966083,2.8324e-09
32,0.10562,2.19504e-09
33,0.115367,5.7181e-09
34,0.125889,2.37249e-09
35,0.137225,2.14051e-09
36,0.149409,4.86352e-09
37,0.162475,3.86268e-09
38,0.176451,4.85623e-09
39,0.191358,5.26645e-09
40,0.207213,8.57064e-09
41,0.224023,6.84994e-09
42,0.241787,4.2229e-09
43,0.260494,6.73787e-09
44,0.280121,5.72518e-09
45,0.300634,8.16143e-09
46,0.321987,7.44398e-09
47,0.34412,8.90526e-09
48,0.36696,8.89816e-09
49,0.390426,1.19982e-08
50,0.414421,4.66473e-09
51,0.438841,1.15967e-08
52,0.463573,1.32986e-08
53,0.488498,1.36253e-08
54,0.513493,1.4918e-08
55,0.538433,1.84766e-08
56,0.563194,6.41713e-09
57,0.587656,1.48041e-08
58,0.611705,7.05292e-09
59,0.635232,1.68168e-08
60,0.658141,4.31489e-09
61,0.680346,1.73305e-08
62,0.701771,2.33791e-08
63,0.722354,1.52531e-08
64,0.742047,2.08979e-08
65,0.760813,1.93325e-08
66,0.778627,1.73817e-08
67,0.795477,3.23414e-08
68,0.81136,3.25822e-08
69,0.826284,7.94696e-09
70,0.840263,3.56579e-08
71,0.85332,1.85056e-08
72,0.865484,3.42435e-08
73,0.876788,3.52616e-08
74,0.887268,3.34166e-08
75,0.896963,1.25565e-08
76,0.905914,4.99961e-09
77,0.914163,2.76044e-08
78,0.921753,2.87638e-08
79,0.928725,2.26856e-08
80,0.93512,1.9829e-08
81,0.940979,3.28389e-08
82,0.94634,4.10544e-08
83,0.951239,2.06309e-08
84,0.955712,3.63437e-08
85,0.959793,1.91321e-08
86,0.963512,2.54699e-08
87,0.9669,1.90595e-08
88,0.969983,4.12616e-08
89,0.972787,2.84713e-08
90,0.975336,2.67049e-08
91,0.977651,2.44232e-08
92,0.979754,2.93913e-08
93,0.981663,2.51976e-08
