Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00551898,0.000516991
2,0.00609568,3.76026e-05
3,0.00673224,2.66363e-06
4,0.0074348,1.86782e-07
5,0.00821006,1.31017e-08
6,0.00906543,1.114e-09
7,0.010009,6.16058e-10
8,0.0110497,6.85127e-10
9,0.0121973,1.16385e-09
10,0.0134624,7.86478e-10
11,0.0148568,8.40423e-10
12,0.0163933,1.49423e-09
13,0.0180857,7.51244e-10
14,0.0199492,1.24378e-09
15,0.0220005,1.34522e-09
16,0.0242575,1.24298e-09
17,0.0267398,1.51043e-09
18,0.0294683,2.76514e-09
19,0.032466,1.85593e-09
20,0.0357575,1.32008e-09
21,0.039369,2.42538e-09
22,0.0433289,2.84555e-09
23,0.0476674,2.17081e-09
24,0.0524165,4.00514e-09
25,0.0576102,4.02882e-09
26,0.0632841,4.19256e-09
27,0.0694756,6.05435e-09
28,0.0762237,6.62964e-09
29,0.0835683,3.83907e-09
30,0.0915506,8.35617e-09
31,0.100212,7.00961e-09
32,0.109594,5.13964e-09
33,0.119737,3.2991e-09
34,0.130682,6.78502e-09
35,0.142465,1.30068e-08
36,0.155122,1.08464e-08
37,0.168681,4.16563e-09
38,0.183169,7.29272e-09
39,0.198604,9.31632e-09
40,0.214998,1.728e-08
41,0.232352,1.11426e-08
42,0.250661,2.06292e-08
43,0.269905,1.61973e-08
44,0.290054,1.77985e-08
45,0.311068,3.12506e-08
46,0.33289,2.96235e-08
47,0.355454,3.49874e-08
48,0.378679,1.43524e-08
49,0.402474,1.64529e-08
50,0.426738,1.79342e-08
51,0.451361,2.77342e-08
52,0.476224,4.95326e-08
53,0.501206,3.71697e-08
54,0.526182,2.71611e-08
55,0.551028,2.7516e-08
56,0.575623,4.3293e-08
57,0.599849,5.40372e-08
58,0.623596,4.42552e-08
59,0.646765,3.46944e-08
60,0.669264,4.09613e-08
61,0.691015,6.10104e-08
62,0.711951,5.43221e-08
63,0.73202,6.61572e-08
64,0.751179,4.72688e-08
65,0.7694,4.6606e-08
66,0.786665,3.81241e-08
67,0.802969,7.31147e-08
68,0.818315,5.52167e-08
69,0.832715,5.28558e-08
70,0.846189,8.74433e-08
71,0.858761,7.71098e-08
72,0.870463,2.40765e-08
73,0.881329,5.81835e-08
74,0.891398,5.95563e-08
75,0.900709,6.05646e-08
76,0.909302,8.13478e-08
77,0.917221,4.74801e-08
78,0.924505,2.27782e-08
79,0.931197,8.00115e-08
80,0.937335,5.41275e-08
81,0.94296,6.45417e-08
82,0.948107,1.09082e-07
83,0.952813,5.37834e-08
84,0.957112,7.87038e-08
85,0.961035,5.76615e-08
86,0.964613,2.78053e-08
87,0.967873,5.76487e-08
88,0.970841,5.57301e-08
89,0.973543,5.46685e-08
90,0.976001,5.297e-08
91,0.978235,1.01687e-07
92,0.980265,4.9896e-08
93,0.98211,6.45489e-08
94,0.983784,5.94863e-08
95,0.985305,5.24471e-08
96,0.986684,6.51146e-08
97,0.987935,7.78593e-08
98,0.98907,8.08039e-08
99,0.990099,6.20113e-08
100,0.991032,4.68729e-08
101,0.991878,4.58765e-08
102,0.992644,5.03113e-08
103,0.993338,7.56799e-08
104,0.993967,5.43438e-08
105,0.994537,5.75804e-08
106,0.995052,9.7689e-08
107,0.995519,7.03306e-08
108,0.995941,1.02279e-07
109,0.996323,4.86525e-08
110,0.996669,7.9967e-08
111,0.996982,5.71279e-08
112,0.997265,6.35206e-08
113,0.99752,7.29116e-08
114,0.997751,5.55889e-08
115,0.997959,6.89812e-08
116,0.998147,3.7578e-08
117,0.998316,3.49375e-08
118,0.998428,1.71099e-08
119,0.998428,1.71099e-08
120,0.998428,1.71099e-08
121,0.998428,1.71099e-08
122,0.998428,1.71099e-08
123,0.998428,1.71099e-08
124,0.998428,1.71099e-08
125,0.998428,1.71099e-08
126,0.998428,1.71099e-08
127,0.998428,1.71099e-08
128,0.998428,1.71099e-08
129,0.998428,1.71099e-08
130,0.998428,1.71099e-08
131,0.998428,1.71099e-08
132,0.998428,1.71099e-08
133,0.998428,1.71099e-08
