Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00552253,1.32625e-10
2,0.00609976,7.42769e-11
3,0.00673692,2.07116e-10
4,0.00744014,2.02354e-10
5,0.00821616,1.13266e-10
6,0.00907238,1.76501e-10
7,0.0100169,2.20357e-10
8,0.0110587,1.22868e-10
9,0.0122075,2.9855e-10
10,0.013474,4.05989e-10
11,0.0148699,2.55137e-10
12,0.0164081,2.65402e-10
13,0.0181024,5.89397e-10
14,0.0199682,2.17602e-10
15,0.0220219,3.7524e-10
16,0.0242816,5.59387e-10
17,0.0267668,6.88859e-10
18,0.0294987,9.0434e-10
19,0.0325001,1.00874e-09
20,0.0357957,4.64936e-10
21,0.0394118,4.40408e-10
22,0.0433768,4.14356e-10
23,0.0477209,8.12889e-10
24,0.0524761,1.3459e-09
25,0.0576765,1.25609e-09
26,0.0633578,1.04622e-09
27,0.0695574,1.2463e-09
28,0.0763143,2.47668e-09
29,0.0836685,1.61956e-09
30,0.091661,1.40686e-09
31,0.100334,1.99072e-09
32,0.109727,3.63995e-09
33,0.119884,1.9524e-09
34,0.130842,3.91555e-09
35,0.142639,1.99707e-09
36,0.15531,4.01964e-09
37,0.168885,3.49586e-09
38,0.183389,2.69214e-09
39,0.198841,2.45616e-09
40,0.215251,3.00683e-09
41,0.232623,5.73241e-09
42,0.250948,5.96298e-09
43,0.270209,1.49908e-09
44,0.290374,8.62217e-09
45,0.311403,1.0523e-08
46,0.333239,4.09068e-09
47,0.355815,1.17352e-08
48,0.379052,3.39908e-09
49,0.402857,8.75885e-09
50,0.427128,1.00828e-08
51,0.451756,8.67707e-09
52,0.476623,1.29266e-08
53,0.501605,7.40766e-09
54,0.52658,1.68206e-08
55,0.551423,5.10247e-09
56,0.576012,1.49413e-08
57,0.60023,8.33939e-09
58,0.623967,1.76511e-08
59,0.647125,1.79762e-08
60,0.669611,3.92543e-09
61,0.691347,1.97455e-08
62,0.712268,8.4408e-09
63,0.73232,1.64652e-08
64,0.751463,6.7081e-09
65,0.769667,8.89826e-09
66,0.786915,1.42242e-08
67,0.803203,1.96836e-08
68,0.818532,1.45659e-08
69,0.832916,2.71666e-08
70,0.846373,1.90699e-08
71,0.858931,2.05402e-08
72,0.870618,2.63797e-08
73,0.881471,2.94582e-08
74,0.891527,1.16188e-08
75,0.900825,2.28321e-08
76,0.909408,1.67593e-08
77,0.917316,7.9058e-09
78,0.92459,2.50924e-08
79,0.931272,2.06418e-08
80,0.937403,1.47824e-08
81,0.943019,2.57455e-08
82,0.94816,2.50217e-08
83,0.952859,1.69593e-08
84,0.957152,2.76578e-08
85,0.961069,1.26071e-08
86,0.964641,2.42019e-08
87,0.967896,9.16463e-09
88,0.97086,3.6451e-08
89,0.973557,1.55232e-08
90,0.976011,7.4159e-09
91,0.978241,1.73381e-08
92,0.980268,1.04783e-08
93,0.982108,8.26613e-09
94,0.983779,2.6873e-08
95,0.985295,2.15128e-08
96,0.986671,1.76044e-08
97,0.987919,3.39879e-08
98,0.98905,2.27338e-08
99,0.990075,7.71383e-09
100,0.991003,1.59751e-08
101,0.991844,3.51753e-08
102,0.992587,7.29699e-09
103,0.992587,7.29699e-09
104,0.992587,7.29699e-09
105,0.992587,7.29699e-09
106,0.992587,7.29699e-09
107,0.992587,7.29699e-09
108,0.992587,7.29699e-09
109,0.992587,7.29699e-09
110,0.992587,7.29699e-09
111,0.992587,7.29699e-09
112,0.992587,7.29699e-09
113,0.992587,7.29699e-09
114,0.992587,7.29699e-09
115,0.992587,7.29699e-09
116,0.992587,7.29699e-09
117,0.992587,7.29699e-09
118,0.992587,7.29699e-09
119,0.992587,7.29699e-09
120,0.992587,7.29699e-09
121,0.992587,7.29699e-09
122,0.992587,7.29699e-09
123,0.992587,7.29699e-09
124,0.992587,7.29699e-09
125,0.992587,7.29699e-09
126,0.992587,7.29699e-09
127,0.992587,7.29699e-09
128,0.992587,7.29699e-09
129,0.992587,7.29699e-09
130,0.992587,7.29699e-09
131,0.992587,7.29699e-09
132,0.992587,7.29699e-09
133,0.992587,7.29699e-09
134,0.992587,7.29699e-09
135,0.992587,7.29699e-09
136,0.992587,7.29699e-09
137,0.992587,7.29699e-09
138,0.992587,7.29699e-09
139,0.992587,7.29699e-09
140,0.992587,7.29699e-09
141,0.992587,7.29699e-09
142,0.992587,7.29699e-09
143,0.992587,7.29699e-09
144,0.992587,7.29699e-09
145,0.992587,7.29699e-09
146,0.992587,7.29699e-09
147,0.992587,7.29699e-09
148,0.992587,7.29699e-09
149,0.992587,7.29699e-09
150,0.992587,7.29699e-09
151,0.992587,7.29699e-09
152,0.992587,7.29699e-09
153,0.992587,7.29699e-09
154,0.992587,7.29699e-09
155,0.992587,7.29699e-09
156,0.992587,7.29699e-09
157,0.992587,7.29699e-09
158,0.992587,7.29699e-09
159,0.992587,7.29699e-09
160,0.992587,7.29699e-09
161,0.992587,7.29699e-09
162,0.992587,7.29699e-09
163,0.992587,7.29699e-09
164,0.992587,7.29699e-09
165,0.992587,7.29699e-09
166,0.992587,7.29699e-09
167,0.992587,7.29699e-09
168,0.992587,7.29699e-09
169,0.992587,7.29699e-09
170,0.992587,7.29699e-09
171,0.992587,7.29699e-09
172,0.992587,7.29699e-09
173,0.992587,7.29699e-09
174,0.992587,7.29699e-09
175,0.992587,7.29699e-09
176,0.992587,7.29699e-09
177,0.992587,7.29699e-09
178,0.992587,7.29699e-09
179,0.992587,7.29699e-09
180,0.992587,7.29699e-09
181,0.992587,7.29699e-09
182,0.992587,7.29699e-09
183,0.992587,7.29699e-09
184,0.992587,7.29699e-09
185,0.992587,7.29699e-09
186,0.992587,7.29699e-09
187,0.992587,7.29699e-09
188,0.992587,7.29699e-09
189,0.992587,7.29699e-09
190,0.992587,7.29699e-09
191,0.992587,7.29699e-09
192,0.992587,7.29699e-09
193,0.992587,7.29699e-09
194,0.992587,7.29699e-09
195,0.992587,7.29699e-09
196,0.992587,7.29699e-09
197,0.992587,7.29699e-09
198,0.992587,7.29699e-09
199,0.992587,7.29699e-09
200,0.992587,7.29699e-09
201,0.992587,7.29699e-09
202,0.992587,7.29699e-09
203,0.992587,7.29699e-09
204,0.992587,7.29699e-09
205,0.992587,7.29699e-09
206,0.992587,7.29699e-09
207,0.992587,7.29699e-09
208,0.992587,7.29699e-09
209,0.992587,7.29699e-09
210,0.992587,7.29699e-09
211,0.992587,7.29699e-09
212,0.992587,7.29699e-09
213,0.992587,7.29699e-09
214,0.992587,7.29699e-09
215,0.992587,7.29699e-09
216,0.992587,7.29699e-09
217,0.992587,7.29699e-09
218,0.992587,7.29699e-09
219,0.992587,7.29699e-09
220,0.992587,7.29699e-09
221,0.992587,7.29699e-09
222,0.992587,7.29699e-09
223,0.992587,7.29699e-09
224,0.992587,7.29699e-09
225,0.992587,7.29699e-09
226,0.992587,7.29699e-09
227,0.992587,7.29699e-09
228,0.992587,7.29699e-09
229,0.992587,7.29699e-09
230,0.992587,7.29699e-09
231,0.992587,7.29699e-09
232,0.992587,7.29699e-09
233,0.992587,7.29699e-09
234,0.992587,7.29699e-09
235,0.992587,7.29699e-09
236,0.992587,7.29699e-09
237,0.992587,7.29699e-09
238,0.992587,7.29699e-09
239,0.992587,7.29699e-09
240,0.992587,7.29699e-09
241,0.992587,7.29699e-09
242,0.992587,7.29699e-09
243,0.992587,7.29699e-09
244,0.992587,7.29699e-09
245,0.992587,7.29699e-09
246,0.992587,7.29699e-09
247,0.992587,7.29699e-09
248,0.992587,7.29699e-09
249,0.992587,7.29699e-09
250,0.992587,7.29699e-09
251,0.992587,7.29699e-09
252,0.992587,7.29699e-09
253,0.992587,7.29699e-09
254,0.992587,7.29699e-09
255,0.992587,7.29699e-09
256,0.992587,7.29699e-09
257,0.992587,7.29699e-09
258,0.992587,7.29699e-09
259,0.992587,7.29699e-09
260,0.992587,7.29699e-09
261,0.992587,7.29699e-09
262,0.992587,7.29699e-09
263,0.992587,7.29699e-09
264,0.992587,7.29699e-09
265,0.992587,7.29699e-09
266,0.992587,7.29699e-09
267,0.992587,7.29699e-09
268,0.992587,7.29699e-09
269,0.992587,7.29699e-09
270,0.992587,7.29699e-09
271,0.992587,7.29699e-09
272,0.992587,7.29699e-09
273,0.992587,7.29699e-09
274,0.992587,7.29699e-09
275,0.992587,7.29699e-09
276,0.992587,7.29699e-09
277,0.992587,7.29699e-09
278,0.992587,7.29699e-09
279,0.992587,7.29699e-09
280,0.992587,7.29699e-09
281,0.992587,7.29699e-09
282,0.992587,7.29699e-09
283,0.992587,7.29699e-09
284,0.992587,7.29699e-09
285,0.992587,7.29699e-09
286,0.992587,7.29699e-09
287,0.992587,7.29699e-09
288,0.992587,7.29699e-09
289,0.992587,7.29699e-09
290,0.992587,7.29699e-09
291,0.992587,7.29699e-09
292,0.992587,7.29699e-09
293,0.992587,7.29699e-09
294,0.992587,7.29699e-09
295,0.992587,7.29699e-09
296,0.992587,7.29699e-09
297,0.992587,7.29699e-09
298,0.992587,7.29699e-09
299,0.992587,7.29699e-09
300,0.992587,7.29699e-09
301,0.992587,7.29699e-09
302,0.992587,7.29699e-09
303,0.992587,7.29699e-09
304,0.992587,7.29699e-09
305,0.992587,7.29699e-09
306,0.992587,7.29699e-09
307,0.992587,7.29699e-09
308,0.992587,7.29699e-09
309,0.992587,7.29699e-09
310,0.992587,7.29699e-09
311,0.992587,7.29699e-09
312,0.992587,7.29699e-09
313,0.992587,7.29699e-09
314,0.992587,7.29699e-09
315,0.992587,7.29699e-09
316,0.992587,7.29699e-09
317,0.992587,7.29699e-09
318,0.992587,7.29699e-09
319,0.992587,7.29699e-09
320,0.992587,7.29699e-09
321,0.992587,7.29699e-09
322,0.992587,7.29699e-09
323,0.992587,7.29699e-09
324,0.992587,7.29699e-09
325,0.992587,7.29699e-09
326,0.992587,7.29699e-09
327,0.992587,7.29699e-09
328,0.992587,7.29699e-09
329,0.992587,7.29699e-09
330,0.992587,7.29699e-09
331,0.992587,7.29699e-09
332,0.992587,7.29699e-09
333,0.992587,7.29699e-09
334,0.992587,7.29699e-09
335,0.992587,7.29699e-09
336,0.992587,7.29699e-09
337,0.992587,7.29699e-09
338,0.992587,7.29699e-09
339,0.992587,7.29699e-09
340,0.992587,7.29699e-09
341,0.992587,7.29699e-09
342,0.992587,7.29699e-09
343,0.992587,7.29699e-09
344,0.992587,7.29699e-09
345,0.992587,7.29699e-09
346,0.992587,7.29699e-09
347,0.992587,7.29699e-09
348,0.992587,7.29699e-09
349,0.992587,7.29699e-09
350,0.992587,7.29699e-09
351,0.992587,7.29699e-09
352,0.992587,7.29699e-09
353,0.992587,7.29699e-09
354,0.992587,7.29699e-09
355,0.992587,7.29699e-09
356,0.992587,7.29699e-09
357,0.992587,7.29699e-09
358,0.992587,7.29699e-09
359,0.992587,7.29699e-09
360,0.992587,7.29699e-09
361,0.992587,7.29699e-09
362,0.992587,7.29699e-09
363,0.992587,7.29699e-09
364,0.992587,7.29699e-09
365,0.992587,7.29699e-09
366,0.992587,7.29699e-09
367,0.992587,7.29699e-09
368,0.992587,7.29699e-09
369,0.992587,7.29699e-09
370,0.992587,7.29699e-09
371,0.992587,7.29699e-09
372,0.992587,7.29699e-09
373,0.992587,7.29699e-09
374,0.992587,7.29699e-09
375,0.992587,7.29699e-09
376,0.992587,7.29699e-09
377,0.992587,7.29699e-09
378,0.992587,7.29699e-09
379,0.992587,7.29699e-09
380,0.992587,7.29699e-09
381,0.992587,7.29699e-09
382,0.992587,7.29699e-09
383,0.992587,7.29699e-09
384,0.992587,7.29699e-09
385,0.992587,7.29699e-09
386,0.992587,7.29699e-09
387,0.992587,7.29699e-09
388,0.992587,7.29699e-09
389,0.992587,7.29699e-09
390,0.992587,7.29699e-09
391,0.992587,7.29699e-09
392,0.992587,7.29699e-09
393,0.992587,7.29699e-09
394,0.992587,7.29699e-09
395,0.992587,7.29699e-09
396,0.992587,7.29699e-09
397,0.992587,7.29699e-09
398,0.992587,7.29699e-09
399,0.992587,7.29699e-09
400,0.992587,7.29699e-09
401,0.992587,7.29699e-09
402,0.992587,7.29699e-09
403,0.992587,7.29699e-09
404,0.992587,7.29699e-09
405,0.992587,7.29699e-09
406,0.992587,7.29699e-09
407,0.992587,7.29699e-09
408,0.992587,7.29699e-09
409,0.992587,7.29699e-09
410,0.992587,7.29699e-09
411,0.992587,7.29699e-09
412,0.992587,7.29699e-09
413,0.992587,7.29699e-09
414,0.992587,7.29699e-09
415,0.992587,7.29699e-09
416,0.992587,7.29699e-09
417,0.992587,7.29699e-09
418,0.992587,7.29699e-09
419,0.992587,7.29699e-09
420,0.992587,7.29699e-09
421,0.992587,7.29699e-09
422,0.992587,7.29699e-09
423,0.992587,7.29699e-09
424,0.992587,7.29699e-09
425,0.992587,7.29699e-09
426,0.992587,7.29699e-09
427,0.992587,7.29699e-09
428,0.992587,7.29699e-09
429,0.992587,7.29699e-09
430,0.992587,7.29699e-09
431,0.992587,7.29699e-09
432,0.992587,7.29699e-09
433,0.992587,7.29699e-09
434,0.992587,7.29699e-09
435,0.992587,7.29699e-09
436,0.992587,7.29699e-09
437,0.992587,7.29699e-09
438,0.992587,7.29699e-09
439,0.992587,7.29699e-09
440,0.992587,7.29699e-09
441,0.992587,7.29699e-09
442,0.992587,7.29699e-09
443,0.992587,7.29699e-09
444,0.992587,7.29699e-09
445,0.992587,7.29699e-09
446,0.992587,7.29699e-09
447,0.992587,7.29699e-09
448,0.992587,7.29699e-09
449,0.992587,7.29699e-09
450,0.992587,7.29699e-09
451,0.992587,7.29699e-09
452,0.992587,7.29699e-09
453,0.992587,7.29699e-09
454,0.992587,7.29699e-09
455,0.992587,7.29699e-09
456,0.992587,7.29699e-09
457,0.992587,7.29699e-09
458,0.992587,7.29699e-09
459,0.992587,7.29699e-09
460,0.992587,7.29699e-09
461,0.992587,7.29699e-09
462,0.992587,7.29699e-09
463,0.992587,7.29699e-09
464,0.992587,7.29699e-09
465,0.992587,7.29699e-09
466,0.992587,7.29699e-09
467,0.992587,7.29699e-09
468,0.992587,7.29699e-09
469,0.992587,7.29699e-09
470,0.992587,7.29699e-09
471,0.992587,7.29699e-09
472,0.992587,7.29699e-09
473,0.992587,7.29699e-09
474,0.992587,7.29699e-09
475,0.992587,7.29699e-09
476,0.992587,7.29699e-09
