Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00544573,0.000139166
2,0.00600917,2.7595e-06
3,0.00663054,5.47093e-08
4,0.0073157,7.44957e-10
5,0.0080711,1.81014e-10
6,0.00890381,2.13891e-10
7,0.0098216,1.88984e-10
8,0.010833,2.0167e-10
9,0.0119473,3.65442e-10
10,0.0131747,2.92119e-10
11,0.0145264,2.15197e-10
12,0.0160146,1.79485e-10
13,0.0176525,2.50122e-10
14,0.0194548,7.28827e-10
15,0.0214371,4.00099e-10
16,0.0236166,3.08555e-10
17,0.0260119,6.6741e-10
18,0.0286431,1.64439e-10
19,0.0315321,5.94888e-10
20,0.0347023,8.61886e-10
21,0.0381788,2.25999e-10
22,0.0419888,5.20059e-10
23,0.0461611,9.08059e-10
24,0.0507264,1.87838e-09
25,0.0557174,7.53816e-10
26,0.0611683,1.49525e-09
27,0.0671153,7.10326e-10
28,0.073596,1.97547e-09
29,0.0806494,1.87148e-09
30,0.0883155,1.8844e-09
31,0.096635,1.53282e-09
32,0.105649,2.70152e-09
33,0.115398,1.93449e-09
34,0.125923,3.48507e-09
35,0.137261,8.77772e-10
36,0.149448,3.32134e-09
37,0.162517,5.50044e-09
38,0.176495,3.36902e-09
39,0.191405,2.16672e-09
40,0.207263,2.81207e-09
41,0.224076,3.44969e-09
42,0.241843,4.86387e-09
43,0.260553,5.89162e-09
44,0.280183,5.41857e-09
45,0.300699,4.27407e-09
46,0.322054,1.01833e-08
47,0.344189,7.50277e-09
48,0.367032,9.50634e-09
49,0.390499,4.03953e-09
50,0.414496,7.05791e-09
51,0.438917,1.00132e-08
52,0.46365,8.55985e-09
53,0.488575,6.84965e-09
54,0.51357,2.65998e-09
55,0.53851,7.9373e-09
56,0.56327,1.23864e-08
57,0.587731,5.07613e-09
58,0.611778,1.32752e-08
59,0.635304,8.58974e-09
60,0.658211,1.5538e-08
61,0.680413,8.01536e-09
62,0.701836,7.57831e-09
63,0.722416,7.65448e-09
64,0.742106,1.14288e-08
65,0.760869,2.60025e-08
66,0.77868,1.39582e-08
67,0.795527,1.26637e-08
68,0.811408,7.84598e-09
69,0.826328,6.5688e-09
70,0.840305,9.93412e-09
71,0.853359,4.87636e-09
72,0.865521,4.30415e-09
73,0.876822,4.91744e-09
74,0.887299,1.40888e-08
75,0.896991,2.022e-08
76,0.90594,2.37577e-08
77,0.914188,1.06986e-08
78,0.921775,1.07789e-08
79,0.928746,1.81852e-08
80,0.935139,5.11265e-09
81,0.940996,7.59626e-09
82,0.946355,9.80169e-09
83,0.951253,2.6868e-08
84,0.955725,1.75853e-08
85,0.959805,2.02603e-08
86,0.963523,1.44509e-08
87,0.96691,1.84832e-08
88,0.969992,1.46489e-08
89,0.972795,1.50007e-08
90,0.975343,1.72341e-08
91,0.977658,1.34568e-08
92,0.97976,1.62913e-08
93,0.981669,3.21395e-08
94,0.9834,1.42807e-08
95,0.98497,3.40357e-08
96,0.986394,1.64292e-08
97,0.987685,1.54563e-08
98,0.988855,2.56759e-08
99,0.989915,2.17624e-08
100,0.990875,2.15875e-08
101,0.991744,3.4099e-08
102,0.992531,2.42498e-08
103,0.993244,1.18097e-08
104,0.993889,1.32461e-08
105,0.994473,1.00539e-08
106,0.995001,6.96122e-09
107,0.995479,2.16223e-08
108,0.995912,1.39796e-08
109,0.996303,1.53497e-08
110,0.996657,3.05587e-08
111,0.996977,1.13253e-08
112,0.997267,1.32141e-08
113,0.997529,1.68541e-08
114,0.997766,1.2121e-08
115,0.99798,6.12976e-09
116,0.998174,1.71445e-08
117,0.998349,1.78057e-08
118,0.998507,6.41518e-09
119,0.99865,1.23029e-08
120,0.99878,1.04754e-08
121,0.998897,1.31508e-08
122,0.999003,8.94892e-09
123,0.999099,1.35388e-08
124,0.999185,1.07025e-08
125,0.999263,1.87126e-08
126,0.999334,1.96221e-08
127,0.999398,8.06607e-09
128,0.999456,9.52249e-09
129,0.999508,7.63001e-09
130,0.999555,2.5863e-08
131,0.999598,1.96948e-08
132,0.999637,1.9008e-08
133,0.999672,1.4916e-08
134,0.999703,2.12141e-08
135,0.999732,1.21337e-08
136,0.999757,1.24349e-08
137,0.999781,1.03257e-08
138,0.999802,7.38101e-09
139,0.999821,7.47786e-09
140,0.999838,1.15104e-08
141,0.999854,1.48179e-08
142,0.999868,1.86052e-08
143,0.99988,3.44634e-08
144,0.999892,1.47079e-08
145,0.999902,1.46604e-08
146,0.999912,1.35529e-08
147,0.99992,2.42553e-08
148,0.999928,1.72688e-08
149,0.999935,1.59187e-08
150,0.999941,8.7257e-09
151,0.999947,1.26588e-08
152,0.999952,1.38242e-08
153,0.999956,1.14313e-08
154,0.99996,1.22107e-08
155,0.999964,8.84276e-09
156,0.999968,2.42181e-08
157,0.999971,1.52172e-08
158,0.999973,1.1908e-08
159,0.999973,1.1908e-08
160,0.999973,1.1908e-08
161,0.999973,1.1908e-08
162,0.999973,1.1908e-08
163,0.999973,1.1908e-08
164,0.999973,1.1908e-08
165,0.999973,1.1908e-08
166,0.999973,1.1908e-08
167,0.999973,1.1908e-08
168,0.999973,1.1908e-08
169,0.999973,1.1908e-08
170,0.999973,1.1908e-08
171,0.999973,1.1908e-08
172,0.999973,1.1908e-08
173,0.999973,1.1908e-08
174,0.999973,1.1908e-08
175,0.999973,1.1908e-08
176,0.999973,1.1908e-08
177,0.999973,1.1908e-08
178,0.999973,1.1908e-08
179,0.999973,1.1908e-08
180,0.999973,1.1908e-08
181,0.999973,1.1908e-08
182,0.999973,1.1908e-08
183,0.999973,1.1908e-08
184,0.999973,1.1908e-08
185,0.999973,1.1908e-08
186,0.999973,1.1908e-08
187,0.999973,1.1908e-08
188,0.999973,1.1908e-08
189,0.999973,1.1908e-08
190,0.999973,1.1908e-08
191,0.999973,1.1908e-08
192,0.999973,1.1908e-08
193,0.999973,1.1908e-08
194,0.999973,1.1908e-08
195,0.999973,1.1908e-08
196,0.999973,1.1908e-08
197,0.999973,1.1908e-08
198,0.999973,1.1908e-08
199,0.999973,1.1908e-08
200,0.999973,1.1908e-08
201,0.999973,1.1908e-08
202,0.999973,1.1908e-08
203,0.999973,1.1908e-08
204,0.999973,1.1908e-08
205,0.999973,1.1908e-08
206,0.999973,1.1908e-08
207,0.999973,1.1908e-08
208,0.999973,1.1908e-08
209,0.999973,1.1908e-08
210,0.999973,1.1908e-08
211,0.999973,1.1908e-08
212,0.999973,1.1908e-08
