Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00572097,0.0144752
2,0.00620452,0.0128442
3,0.00678862,0.0123942
4,0.00745012,0.0123791
5,0.00818768,0.0126001
6,0.00900515,0.012979
7,0.00990856,0.013479
8,0.0109053,0.0140812
9,0.0120038,0.0147756
10,0.0132136,0.0155569
11,0.014545,0.0164231
12,0.0160097,0.0173737
13,0.0176199,0.0184095
14,0.0193894,0.0195323
15,0.0213329,0.0207443
16,0.0234665,0.0220479
17,0.0258073,0.0234459
18,0.0283741,0.0249411
19,0.031187,0.0265363
20,0.0342673,0.0282342
21,0.0376383,0.030037
22,0.0413243,0.0319469
23,0.0453515,0.0339652
24,0.0497476,0.0360927
25,0.0545416,0.0383295
26,0.0597642,0.0406745
27,0.0654473,0.0431256
28,0.0716242,0.0456792
29,0.078329,0.0483303
30,0.0855969,0.0510718
31,0.0934634,0.053895
32,0.101964,0.0567886
33,0.111136,0.0597391
34,0.121012,0.0627305
35,0.131627,0.0657437
36,0.143013,0.0687572
37,0.155199,0.0717466
38,0.168212,0.0746845
39,0.182073,0.0775411
40,0.196799,0.0802842
41,0.212402,0.0828797
42,0.228886,0.085292
43,0.246248,0.087485
44,0.264478,0.0894222
45,0.283554,0.0910684
46,0.303446,0.0923904
47,0.324115,0.0933576
48,0.345509,0.093944
49,0.367567,0.0941284
50,0.390217,0.0938959
51,0.413379,0.0932383
52,0.436962,0.0921553
53,0.460868,0.090654
54,0.484992,0.0887498
55,0.509227,0.0864654
56,0.533459,0.0838309
57,0.557576,0.0808824
58,0.581467,0.0776611
59,0.605023,0.0742121
60,0.628141,0.0705828
61,0.650726,0.0668217
62,0.672691,0.0629765
63,0.693957,0.0590935
64,0.714455,0.0552172
65,0.734127,0.0513871
66,0.752936,0.0476373
67,0.770849,0.0439984
68,0.787848,0.0404942
69,0.803923,0.0371452
70,0.819074,0.0339661
71,0.833309,0.0309673
72,0.846646,0.0281545
73,0.85911,0.0255299
74,0.870731,0.0230925
75,0.881531,0.0208407
76,0.891546,0.0187691
77,0.900815,0.0168707
78,0.909375,0.0151372
79,0.917267,0.0135594
80,0.924531,0.0121275
81,0.931207,0.0108318
82,0.937334,0.00966206
