Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00703458,0.0439074
2,0.00709136,0.0384109
3,0.00743169,0.0368167
4,0.00790018,0.0366368
5,0.0084577,0.0372075
6,0.00909119,0.0382683
7,0.00979571,0.0396943
8,0.0105703,0.0414196
9,0.011416,0.0434073
10,0.0123351,0.0456361
11,0.0133302,0.0480935
12,0.0144045,0.0507724
13,0.0155616,0.0536687
14,0.0168048,0.0567806
15,0.0181378,0.0601068
16,0.0195639,0.0636471
17,0.0210865,0.0674006
18,0.0227089,0.0713667
19,0.024434,0.0755437
20,0.0262643,0.0799295
21,0.0282022,0.0845208
22,0.0302496,0.0893132
23,0.032408,0.0943012
24,0.0346782,0.0994782
25,0.0370609,0.104836
26,0.0395559,0.110365
27,0.0421626,0.116056
28,0.0448799,0.121896
29,0.0477061,0.127872
30,0.0506389,0.133972
31,0.0536757,0.140181
32,0.0568132,0.146483
33,0.0600482,0.152865
34,0.0633769,0.15931
35,0.0667952,0.165803
36,0.0702985,0.172328
37,0.0738824,0.17887
38,0.0775419,0.185416
39,0.0812722,0.191949
40,0.0850686,0.198458
41,0.088926,0.204929
42,0.0928398,0.211351
43,0.0968054,0.217714
44,0.100818,0.224007
45,0.104874,0.230223
46,0.108969,0.236353
47,0.113098,0.242391
48,0.11726,0.248331
49,0.12145,0.25417
50,0.125666,0.259904
51,0.129904,0.265528
52,0.134163,0.271041
53,0.13844,0.276441
54,0.142732,0.281727
55,0.147039,0.286898
56,0.151358,0.291955
57,0.155687,0.296898
58,0.160026,0.301728
59,0.164374,0.306445
60,0.168729,0.311052
61,0.173091,0.315549
62,0.177458,0.319939
63,0.181831,0.324224
64,0.186209,0.328405
65,0.190591,0.332484
66,0.194978,0.336465
67,0.199368,0.340349
68,0.203762,0.344138
69,0.20816,0.347834
70,0.212561,0.35144
71,0.216965,0.354958
72,0.221373,0.358389
73,0.225785,0.361737
74,0.230199,0.365002
75,0.234618,0.368187
76,0.239039,0.371293
77,0.243465,0.374323
78,0.247894,0.377277
79,0.252326,0.380158
80,0.256763,0.382968
81,0.261203,0.385707
82,0.265647,0.388377
83,0.270095,0.39098
84,0.274547,0.393517
85,0.279004,0.395988
86,0.283464,0.398395
87,0.287929,0.40074
88,0.292399,0.403023
89,0.296872,0.405246
90,0.301351,0.407408
91,0.305833,0.409512
92,0.31032,0.411558
93,0.314812,0.413546
94,0.319308,0.415478
95,0.323809,0.417354
96,0.328315,0.419175
97,0.332825,0.420941
98,0.33734,0.422653
99,0.34186,0.424312
100,0.346384,0.425918
101,0.350913,0.427472
102,0.355447,0.428974
103,0.359986,0.430425
104,0.364529,0.431824
105,0.369076,0.433173
106,0.373629,0.434471
107,0.378186,0.43572
108,0.382748,0.436918
109,0.387315,0.438068
110,0.391886,0.439168
111,0.396461,0.440219
112,0.401041,0.441221
113,0.405626,0.442175
114,0.410215,0.443081
115,0.414808,0.443938
116,0.419406,0.444748
117,0.424008,0.44551
118,0.428614,0.446224
119,0.433225,0.44689
120,0.437839,0.447509
121,0.442458,0.448081
122,0.447081,0.448605
123,0.451708,0.449081
124,0.45634,0.449511
125,0.460975,0.449893
126,0.465614,0.450228
127,0.470257,0.450516
