Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00551369,0.000543109
2,0.00608943,4.15476e-05
3,0.0067249,3.17614e-06
4,0.00742618,2.23726e-07
5,0.0082,1.51343e-08
6,0.00905371,1.2151e-09
7,0.00999541,5.80034e-10
8,0.011034,3.44038e-10
9,0.0121791,7.22769e-10
10,0.0134415,8.66468e-10
11,0.0148328,7.75202e-10
12,0.0163656,5.90927e-10
13,0.018054,5.38523e-10
14,0.0199131,4.87517e-10
15,0.0219593,9.84516e-10
16,0.0242107,1.52391e-09
17,0.0266865,1.49131e-09
18,0.0294079,1.16345e-09
19,0.0323976,1.78689e-09
20,0.0356801,8.00843e-10
21,0.0392817,8.1512e-10
22,0.0432306,2.38444e-09
23,0.0475569,1.88645e-09
24,0.0522924,3.61804e-09
25,0.0574712,2.0053e-09
26,0.0631287,1.97842e-09
27,0.0693022,2.34695e-09
28,0.0760306,1.39473e-09
29,0.0833538,3.54654e-09
30,0.0913128,1.7401e-09
31,0.0999491,4.82028e-09
32,0.109304,7.15388e-09
33,0.119419,4.19016e-09
34,0.130333,5.94995e-09
35,0.142083,8.88579e-09
36,0.154705,6.95917e-09
37,0.168229,4.04711e-09
38,0.18268,6.96136e-09
39,0.198077,1.30958e-08
40,0.214431,6.29272e-09
41,0.231747,1.02719e-08
42,0.250016,1.86176e-08
43,0.269222,1.0983e-08
44,0.289335,9.43296e-09
45,0.310313,2.89071e-09
46,0.332102,1.63437e-08
47,0.354636,1.11762e-08
48,0.377834,6.07304e-09
49,0.401607,1.29908e-08
50,0.425853,1.94653e-08
51,0.450462,6.29797e-09
52,0.475318,1.05455e-08
53,0.500297,2.2621e-08
54,0.525276,1.02045e-08
55,0.55013,2.5698e-08
56,0.574738,2.37046e-08
57,0.598982,3.72437e-08
58,0.622753,3.48667e-08
59,0.645948,2.19095e-08
60,0.668478,2.91963e-08
61,0.690262,2.60336e-08
62,0.711234,3.3251e-08
63,0.731339,4.75036e-08
64,0.750537,3.09878e-08
65,0.768797,4.94894e-08
66,0.786101,2.92252e-08
67,0.802444,3.39916e-08
68,0.817829,4.02058e-08
69,0.832266,2.43849e-08
70,0.845775,1.83503e-08
71,0.858381,2.01571e-08
72,0.870116,4.30256e-08
73,0.881013,2.72123e-08
74,0.89111,4.85149e-08
75,0.900448,3.43898e-08
76,0.909067,2.8116e-08
77,0.917008,1.87368e-08
78,0.924314,2.50883e-08
79,0.931025,1.6594e-08
80,0.937182,3.91226e-08
81,0.942823,6.68953e-08
82,0.947985,3.91542e-08
83,0.952705,5.29841e-08
84,0.957016,3.99169e-08
85,0.96095,3.97824e-08
86,0.964538,1.45259e-08
87,0.967806,2.60323e-08
88,0.970783,2.9398e-08
89,0.973492,3.53583e-08
90,0.975956,6.20455e-08
91,0.978197,4.03087e-08
92,0.980232,1.89691e-08
93,0.982081,4.34258e-08
94,0.98376,3.78226e-08
95,0.985284,4.14891e-08
96,0.986667,2.69654e-08
97,0.987922,2.47433e-08
98,0.98906,2.99421e-08
99,0.990091,2.73145e-08
100,0.991027,6.21655e-08
101,0.991874,6.27195e-08
102,0.992643,6.06246e-08
103,0.993339,3.55031e-08
104,0.993969,6.37033e-08
105,0.99454,4.49697e-08
106,0.995058,1.68922e-08
107,0.995526,2.80199e-08
108,0.995951,1.56429e-08
109,0.996335,4.19555e-08
110,0.996683,2.75327e-08
111,0.996997,3.96935e-08
112,0.997282,1.96e-08
113,0.99754,3.72047e-08
114,0.997774,7.29499e-08
115,0.997985,3.22996e-08
116,0.998176,1.84736e-08
117,0.99835,1.64938e-08
118,0.998506,2.78984e-08
119,0.998648,1.27502e-08
120,0.998776,3.71745e-08
121,0.998892,4.26237e-08
122,0.998997,4.09588e-08
123,0.999092,3.75148e-08
124,0.999177,3.90097e-08
125,0.999255,3.00383e-08
126,0.999325,1.78439e-08
127,0.999388,3.6667e-08
128,0.999446,1.51192e-08
129,0.999497,3.21329e-08
130,0.999544,2.3139e-08
131,0.99956,1.28479e-08
132,0.99956,1.28479e-08
133,0.99956,1.28479e-08
134,0.99956,1.28479e-08
135,0.99956,1.28479e-08
136,0.99956,1.28479e-08
137,0.99956,1.28479e-08
138,0.99956,1.28479e-08
139,0.99956,1.28479e-08
140,0.99956,1.28479e-08
141,0.99956,1.28479e-08
142,0.99956,1.28479e-08
143,0.99956,1.28479e-08
144,0.99956,1.28479e-08
145,0.99956,1.28479e-08
146,0.99956,1.28479e-08
147,0.99956,1.28479e-08
148,0.99956,1.28479e-08
149,0.99956,1.28479e-08
150,0.99956,1.28479e-08
151,0.99956,1.28479e-08
152,0.99956,1.28479e-08
153,0.99956,1.28479e-08
154,0.99956,1.28479e-08
155,0.99956,1.28479e-08
156,0.99956,1.28479e-08
157,0.99956,1.28479e-08
158,0.99956,1.28479e-08
159,0.99956,1.28479e-08
160,0.99956,1.28479e-08
161,0.99956,1.28479e-08
162,0.99956,1.28479e-08
163,0.99956,1.28479e-08
164,0.99956,1.28479e-08
165,0.99956,1.28479e-08
166,0.99956,1.28479e-08
167,0.99956,1.28479e-08
168,0.99956,1.28479e-08
169,0.99956,1.28479e-08
170,0.99956,1.28479e-08
171,0.99956,1.28479e-08
172,0.99956,1.28479e-08
173,0.99956,1.28479e-08
174,0.99956,1.28479e-08
175,0.99956,1.28479e-08
176,0.99956,1.28479e-08
177,0.99956,1.28479e-08
178,0.99956,1.28479e-08
179,0.99956,1.28479e-08
180,0.99956,1.28479e-08
181,0.99956,1.28479e-08
182,0.99956,1.28479e-08
183,0.99956,1.28479e-08
184,0.99956,1.28479e-08
185,0.99956,1.28479e-08
186,0.99956,1.28479e-08
187,0.99956,1.28479e-08
188,0.99956,1.28479e-08
189,0.99956,1.28479e-08
190,0.99956,1.28479e-08
191,0.99956,1.28479e-08
192,0.99956,1.28479e-08
193,0.99956,1.28479e-08
194,0.99956,1.28479e-08
195,0.99956,1.28479e-08
196,0.99956,1.28479e-08
197,0.99956,1.28479e-08
198,0.99956,1.28479e-08
199,0.99956,1.28479e-08
200,0.99956,1.28479e-08
201,0.99956,1.28479e-08
202,0.99956,1.28479e-08
