Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00769794,0.0555743
2,0.00756008,0.0481417
3,0.0077874,0.045759
4,0.00816845,0.0451851
5,0.00864544,0.0455469
6,0.00919479,0.0464929
7,0.00980821,0.0478636
8,0.0104844,0.0495775
9,0.0112219,0.0515806
10,0.0120204,0.0538389
11,0.0128805,0.05633
12,0.0138031,0.0590384
13,0.0147894,0.0619528
14,0.0158443,0.0650734
15,0.0169713,0.0683938
16,0.0181658,0.0718933
17,0.0194288,0.0755669
18,0.0207616,0.0794096
19,0.0221648,0.0834155
20,0.0236389,0.0875784
21,0.0251842,0.0918909
22,0.0268005,0.0963454
23,0.0284876,0.100933
24,0.0302448,0.105645
25,0.032071,0.110472
26,0.033965,0.115402
27,0.0359253,0.120425
28,0.03795,0.12553
29,0.0400373,0.130706
30,0.0421849,0.13594
31,0.0443903,0.141222
32,0.0466511,0.146539
33,0.0489646,0.151881
34,0.0513282,0.157238
35,0.0537391,0.162598
36,0.0561944,0.167951
37,0.0586916,0.17329
38,0.0612278,0.178604
39,0.0638004,0.183886
40,0.0664069,0.189128
41,0.0690449,0.194326
42,0.0717118,0.199471
43,0.0744056,0.20456
44,0.0771242,0.209588
45,0.0798655,0.214552
46,0.0826278,0.219447
47,0.0854094,0.224273
48,0.0882088,0.229026
49,0.0910244,0.233705
50,0.0938551,0.23831
51,0.0966996,0.242839
52,0.099557,0.247293
53,0.102426,0.251671
54,0.105306,0.255974
55,0.108197,0.260202
56,0.111097,0.264356
57,0.114006,0.268437
58,0.116923,0.272446
59,0.119849,0.276385
60,0.122782,0.280254
61,0.125722,0.284055
62,0.128669,0.287789
63,0.131623,0.291457
64,0.134583,0.295062
65,0.137549,0.298604
66,0.140521,0.302086
67,0.143499,0.305507
68,0.146483,0.30887
69,0.149472,0.312177
70,0.152467,0.315427
71,0.155467,0.318624
72,0.158473,0.321767
73,0.161483,0.324859
74,0.164499,0.327899
75,0.16752,0.330891
76,0.170545,0.333833
77,0.173576,0.336729
78,0.176611,0.339578
79,0.179651,0.342381
80,0.182696,0.34514
81,0.185746,0.347856
82,0.1888,0.350528
83,0.191859,0.353159
84,0.194922,0.355748
85,0.19799,0.358297
86,0.201062,0.360806
87,0.204139,0.363276
88,0.20722,0.365707
89,0.210305,0.368101
90,0.213394,0.370457
91,0.216488,0.372777
92,0.219585,0.375061
93,0.222687,0.377309
94,0.225793,0.379521
95,0.228902,0.3817
96,0.232016,0.383844
97,0.235133,0.385954
98,0.238254,0.388031
99,0.241379,0.390075
100,0.244507,0.392087
101,0.247639,0.394067
102,0.250775,0.396014
103,0.253914,0.397931
104,0.257056,0.399816
105,0.260202,0.40167
106,0.263351,0.403494
107,0.266504,0.405288
108,0.26966,0.407052
109,0.272819,0.408786
110,0.275981,0.410491
111,0.279146,0.412167
112,0.282314,0.413814
113,0.285485,0.415432
114,0.288659,0.417023
115,0.291836,0.418585
116,0.295016,0.420119
117,0.298199,0.421625
118,0.301384,0.423104
119,0.304572,0.424555
120,0.307763,0.42598
121,0.310956,0.427377
122,0.314152,0.428748
123,0.317351,0.430092
124,0.320552,0.43141
125,0.323755,0.432701
126,0.326961,0.433967
127,0.330169,0.435206
128,0.33338,0.43642
129,0.336593,0.437608
130,0.339808,0.43877
131,0.343025,0.439908
132,0.346245,0.441019
133,0.349466,0.442106
134,0.35269,0.443168
135,0.355916,0.444205
136,0.359144,0.445217
137,0.362374,0.446204
138,0.365606,0.447167
139,0.36884,0.448105
140,0.372076,0.449019
141,0.375314,0.449908
142,0.378553,0.450774
143,0.381795,0.451615
144,0.385038,0.452432
145,0.388283,0.453225
146,0.39153,0.453995
147,0.394779,0.45474
148,0.398029,0.455462
149,0.401281,0.45616
150,0.404535,0.456835
151,0.40779,0.457486
152,0.411047,0.458113
153,0.414305,0.458717
154,0.417565,0.459298
155,0.420827,0.459855
156,0.42409,0.460389
157,0.427355,0.460899
158,0.430621,0.461387
159,0.433888,0.461851
160,0.437157,0.462292
161,0.440428,0.46271
162,0.443699,0.463105
163,0.446972,0.463477
164,0.450247,0.463825
165,0.453523,0.464151
166,0.4568,0.464453
167,0.460079,0.464733
168,0.463358,0.464989
169,0.466639,0.465223
170,0.469922,0.465433
171,0.473205,0.465621
172,0.47649,0.465785
173,0.479776,0.465927
174,0.483063,0.466045
175,0.486351,0.466141
176,0.489641,0.466213
177,0.492931,0.466263
178,0.496223,0.466289
179,0.499516,0.466292
180,0.50281,0.466272
181,0.506105,0.466229
182,0.509401,0.466162
183,0.512698,0.466073
184,0.515996,0.46596
185,0.519295,0.465824
186,0.522596,0.465664
187,0.525897,0.465482
188,0.529199,0.465275
189,0.532502,0.465045
190,0.535806,0.464792
191,0.539112,0.464515
192,0.542418,0.464214
193,0.545725,0.46389
194,0.549033,0.463542
195,0.552342,0.463169
196,0.555651,0.462773
197,0.558962,0.462353
198,0.562274,0.461909
199,0.565586,0.46144
200,0.568899,0.460947
201,0.572213,0.46043
202,0.575528,0.459888
203,0.578844,0.459322
204,0.582161,0.458731
205,0.585478,0.458115
206,0.588797,0.457474
207,0.592116,0.456808
208,0.595436,0.456116
209,0.598756,0.4554
210,0.602078,0.454658
211,0.6054,0.45389
212,0.608723,0.453096
213,0.612046,0.452277
214,0.615371,0.451431
215,0.618696,0.45056
216,0.622022,0.449661
217,0.625348,0.448737
218,0.628676,0.447785
219,0.632004,0.446807
220,0.635332,0.445801
