Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00562881,0.0148403
2,0.00606239,0.0128156
3,0.00661544,0.012252
4,0.00724559,0.012173
5,0.00794863,0.0123443
6,0.00872732,0.0126779
7,0.00958696,0.0131329
8,0.0105343,0.0136886
9,0.011577,0.0143337
10,0.0127238,0.0150624
11,0.0139845,0.0158719
12,0.0153694,0.0167614
13,0.0168901,0.0177313
14,0.0185593,0.0187828
15,0.0203904,0.019918
16,0.0223983,0.021139
17,0.0245989,0.0224484
18,0.0270095,0.0238488
19,0.0296485,0.0253429
20,0.032536,0.0269332
21,0.0356932,0.0286223
22,0.0391429,0.0304123
23,0.0429095,0.0323049
24,0.0470186,0.0343014
25,0.0514976,0.0364024
26,0.0563751,0.0386077
27,0.0616815,0.0409161
28,0.0674479,0.0433255
29,0.0737073,0.0458323
30,0.080493,0.0484314
31,0.0878398,0.051116
32,0.0957824,0.0538775
33,0.104356,0.0567051
34,0.113596,0.0595858
35,0.123536,0.0625041
36,0.13421,0.065442
37,0.145649,0.0683787
38,0.157881,0.0712909
39,0.170934,0.0741525
40,0.184827,0.076935
41,0.199579,0.0796077
42,0.2152,0.0821379
43,0.231696,0.0844914
44,0.249064,0.0866334
45,0.267293,0.0885289
46,0.286363,0.0901436
47,0.306245,0.0914449
48,0.3269,0.0924031
49,0.348279,0.0929919
50,0.37032,0.0931902
51,0.392955,0.0929821
52,0.416103,0.0923587
53,0.439675,0.0913182
54,0.463574,0.0898661
55,0.487697,0.088016
56,0.511935,0.0857887
57,0.536176,0.0832121
58,0.560308,0.0803207
59,0.584219,0.0771538
60,0.6078,0.0737553
61,0.630947,0.0701715
62,0.653562,0.06645
63,0.675558,0.0626384
64,0.696854,0.0587828
65,0.717384,0.0549269
66,0.73709,0.0511106
67,0.755929,0.0473696
68,0.773866,0.0437349
69,0.79088,0.0402323
70,0.806961,0.0368827
71,0.822106,0.0337018
72,0.836325,0.0307009
73,0.849633,0.0278866
74,0.862052,0.0252621
75,0.873611,0.0228272
76,0.884342,0.0205787
77,0.894281,0.0185115
78,0.903466,0.0166186
79,0.911939,0.0148916
80,0.919739,0.0133212
81,0.926908,0.0118977
82,0.933486,0.010611
83,0.939514,0.00945084
84,0.94503,0.00840728
85,0.950071,0.00747065
86,0.954674,0.00663157
87,0.958873,0.00588133
88,0.962698,0.00521114
89,0.966181,0.0046137
90,0.96935,0.00408188
91,0.972231,0.00360905
92,0.974849,0.00318914
93,0.977226,0.00281657
94,0.979383,0.00248633
95,0.98134,0.00219383
96,0.983115,0.00193491
97,0.984724,0.00170585
98,0.986182,0.00150317
