Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00569829,0.0145767
2,0.00617077,0.0128442
3,0.00674821,0.0123642
4,0.00740257,0.0123325
5,0.0081319,0.0125407
6,0.00893987,0.0129078
7,0.00983239,0.0133961
8,0.0108167,0.0139861
9,0.011901,0.0146675
10,0.0130948,0.015435
11,0.0144081,0.0162861
12,0.0158522,0.0172205
13,0.0174394,0.0182388
14,0.019183,0.0193426
15,0.0210974,0.020534
16,0.0231983,0.0218154
17,0.0255026,0.0231897
18,0.0280286,0.0246594
19,0.030796,0.0262273
20,0.0338258,0.0278962
21,0.0371407,0.0296683
22,0.0407646,0.0315458
23,0.0447231,0.03353
24,0.0490436,0.0356221
25,0.0537544,0.0378221
26,0.0588859,0.0401293
27,0.0644694,0.0425417
28,0.0705377,0.0450563
29,0.0771246,0.0476683
30,0.0842649,0.0503714
31,0.0919938,0.0531573
32,0.100347,0.0560154
33,0.10936,0.0589331
34,0.119068,0.061895
35,0.129505,0.0648833
36,0.140703,0.0678773
37,0.152692,0.0708535
38,0.165499,0.0737858
39,0.179147,0.0766453
40,0.193655,0.0794008
41,0.209035,0.082019
42,0.225294,0.0844652
43,0.242431,0.0867036
44,0.260438,0.0886982
45,0.279295,0.0904137
46,0.298977,0.0918163
47,0.319445,0.0928751
48,0.340652,0.0935628
49,0.362539,0.0938567
50,0.385039,0.0937395
51,0.408072,0.0932007
52,0.431552,0.0922373
53,0.455381,0.0908544
54,0.479459,0.0890665
55,0.503676,0.086893
56,0.527922,0.0843611
57,0.552084,0.0815063
58,0.57605,0.0783671
59,0.59971,0.0749872
60,0.622959,0.0714133
61,0.6457,0.0676934
62,0.667842,0.0638755
63,0.689305,0.0600062
64,0.710019,0.0561297
65,0.729927,0.0522869
66,0.748981,0.0485139
67,0.767145,0.0448419
68,0.784397,0.0412975
69,0.800724,0.0379031
70,0.816122,0.0346752
71,0.830597,0.0316252
72,0.844163,0.0287604
73,0.856841,0.026084
74,0.868658,0.0235962
75,0.879643,0.0212962
76,0.889833,0.0191788
77,0.899265,0.0172374
78,0.907977,0.0154639
79,0.91601,0.0138492
80,0.923403,0.0123837
81,0.930198,0.0110572
82,0.936434,0.00985977
83,0.942148,0.00878132
84,0.947379,0.00781211
85,0.952163,0.00694286
86,0.956532,0.00616454
87,0.960519,0.00546886
88,0.964155,0.00484794
89,0.967468,0.00429448
90,0.970484,0.00380175
91,0.973229,0.00336359
92,0.975725,0.00297436
93,0.977993,0.0026289
94,0.980055,0.00232252
95,0.981926,0.00205104
96,0.983626,0.00181064
97,0.985168,0.00159789
98,0.986566,0.00140972
99,0.987835,0.00124337
100,0.988985,0.00109639
101,0.990027,0.00096656
102,0.990972,0.000851933
103,0.991828,0.000750763
104,0.992604,0.000661496
105,0.993306,0.000582756
106,0.993942,0.000513321
107,0.994518,0.000452105
108,0.99504,0.000398143
109,0.995512,0.000350588
110,0.995939,0.000308684
111,0.996326,0.000271765
112,0.996676,0.000239245
113,0.996993,0.000210603
114,0.99728,0.000185378
115,0.997539,0.000163166
116,0.997774,0.000143608
117,0.997986,0.000126389
118,0.998178,0.000111232
119,0.998352,9.7888e-05
120,0.99851,8.61437e-05
121,0.998652,7.58064e-05
122,0.998781,6.67074e-05
123,0.998897,5.86983e-05
124,0.999002,5.1652e-05
125,0.999098,4.54511e-05
126,0.999184,3.99958e-05
127,0.999262,3.51949e-05
128,0.999332,3.09714e-05
129,0.999396,2.72538e-05
130,0.999453,2.39827e-05
131,0.999506,2.11066e-05
132,0.999553,1.85771e-05
133,0.999595,1.63511e-05
134,0.999634,1.43944e-05
135,0.999669,1.26702e-05
136,0.9997,1.11576e-05
137,0.999729,9.825e-06
138,0.999754,8.65548e-06
139,0.999777,7.6272e-06
140,0.999798,6.72264e-06
141,0.999817,5.92875e-06
142,0.999834,5.23213e-06
143,0.99985,4.62719e-06
