Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00703361,0.0438815
2,0.00708866,0.0383955
3,0.00743212,0.036815
4,0.00790284,0.0366434
5,0.00845873,0.0372097
6,0.0090907,0.0382671
7,0.00979402,0.0396913
8,0.0105676,0.0414161
9,0.0114126,0.0434041
10,0.0123352,0.0456446
11,0.0133361,0.0481159
12,0.0144159,0.0508043
13,0.0155782,0.0537073
14,0.0168269,0.056824
15,0.0181654,0.0601539
16,0.0195976,0.0636971
17,0.0211267,0.0674532
18,0.0227562,0.0714217
19,0.0244889,0.0756013
20,0.0263277,0.0799898
21,0.0282749,0.0845841
22,0.0303326,0.0893799
23,0.0325021,0.0943718
24,0.0347847,0.099553
25,0.0371809,0.104916
26,0.0396907,0.110451
27,0.0423137,0.116147
28,0.0450489,0.121994
29,0.0478946,0.127979
30,0.0508487,0.134087
31,0.0539088,0.140306
32,0.0570718,0.146619
33,0.0603343,0.153012
34,0.0636924,0.15947
35,0.067142,0.165975
36,0.0706788,0.172514
37,0.0742982,0.179071
38,0.0779955,0.185631
39,0.0817659,0.192181
40,0.0856046,0.198706
41,0.0895068,0.205195
42,0.0934679,0.211635
43,0.0974832,0.218017
44,0.101548,0.22433
45,0.105659,0.230566
46,0.109812,0.236716
47,0.114002,0.242776
48,0.118226,0.248738
49,0.122481,0.254599
50,0.126764,0.260353
51,0.131072,0.265999
52,0.135403,0.271534
53,0.139754,0.276956
54,0.144122,0.282264
55,0.148507,0.287458
56,0.152906,0.292537
57,0.157318,0.297503
58,0.161742,0.302355
59,0.166176,0.307096
60,0.17062,0.311726
61,0.175072,0.316247
62,0.179532,0.320661
63,0.183999,0.324969
64,0.188472,0.329173
65,0.192952,0.333277
66,0.197437,0.337281
67,0.201928,0.341187
68,0.206423,0.344999
69,0.210924,0.348717
70,0.215429,0.352345
71,0.219939,0.355883
72,0.224454,0.359335
73,0.228972,0.362701
74,0.233495,0.365985
75,0.238022,0.369187
76,0.242554,0.37231
77,0.247089,0.375354
78,0.251629,0.378323
79,0.256173,0.381217
80,0.26072,0.384038
81,0.265273,0.386787
82,0.269829,0.389466
83,0.274389,0.392076
84,0.278954,0.394617
85,0.283522,0.397093
86,0.288095,0.399503
87,0.292672,0.401848
88,0.297253,0.40413
89,0.301839,0.406349
90,0.306428,0.408507
91,0.311022,0.410604
92,0.31562,0.412641
93,0.320221,0.41462
94,0.324827,0.416539
95,0.329438,0.418401
96,0.334052,0.420206
97,0.33867,0.421955
