Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00551977,0.000513276
2,0.00609658,3.70082e-05
3,0.00673328,2.60864e-06
4,0.00743602,1.83817e-07
5,0.00821149,1.2955e-08
6,0.00906709,1.01494e-09
7,0.0100109,6.58515e-10
8,0.011052,1.12542e-09
9,0.0121999,1.07213e-09
10,0.0134654,1.13897e-09
11,0.0148603,1.4867e-09
12,0.0163972,7.99223e-10
13,0.0180902,9.39017e-10
14,0.0199544,1.11116e-09
15,0.0220064,8.83198e-10
16,0.0242642,1.54626e-09
17,0.0267473,2.50641e-09
18,0.0294769,1.61247e-09
19,0.0324758,8.24398e-10
20,0.0357685,1.11072e-09
21,0.0393814,1.32794e-09
22,0.0433429,3.75419e-09
23,0.0476831,3.17323e-09
24,0.0524342,2.69489e-09
25,0.0576299,4.48068e-09
26,0.0633062,3.70326e-09
27,0.0695003,3.26171e-09
28,0.0762511,5.64353e-09
29,0.0835988,5.03216e-09
30,0.0915844,6.01676e-09
31,0.100249,7.11696e-09
32,0.109635,3.75132e-09
33,0.119783,8.6671e-09
34,0.130732,6.56379e-09
35,0.14252,1.05747e-08
36,0.155181,5.43779e-09
37,0.168745,6.03865e-09
38,0.183238,9.60677e-09
39,0.198679,1.36497e-08
40,0.215078,1.05926e-08
41,0.232438,1.2476e-08
42,0.250752,2.64129e-08
43,0.270002,9.33873e-09
44,0.290157,1.87286e-08
45,0.311175,3.15634e-08
46,0.333002,2.24941e-08
47,0.35557,1.42152e-08
48,0.378799,2.02637e-08
49,0.402597,2.48028e-08
50,0.426864,4.13986e-08
51,0.451488,2.77261e-08
52,0.476352,3.09987e-08
53,0.501334,1.78094e-08
54,0.52631,1.32302e-08
55,0.551155,1.35526e-08
56,0.575748,1.72764e-08
57,0.599971,2.25582e-08
58,0.623716,4.22963e-08
59,0.64688,5.14533e-08
60,0.669375,2.02513e-08
61,0.691122,3.38837e-08
62,0.712053,4.47971e-08
63,0.732116,3.20977e-08
64,0.751269,4.0489e-08
65,0.769485,2.92124e-08
66,0.786745,1.56647e-08
67,0.803043,3.27832e-08
68,0.818384,1.79077e-08
69,0.832779,2.14557e-08
70,0.846247,1.82562e-08
71,0.858814,8.74647e-08
72,0.870511,5.50165e-08
73,0.881373,4.19242e-08
74,0.891438,4.83067e-08
75,0.900745,7.80467e-08
76,0.909335,3.89021e-08
77,0.91725,5.21622e-08
78,0.924531,9.42684e-08
79,0.93122,6.17715e-08
80,0.937356,5.95086e-08
81,0.942978,5.40048e-08
82,0.948123,2.41865e-08
83,0.952827,8.57079e-08
84,0.957124,5.69406e-08
85,0.961045,6.79763e-08
86,0.964621,5.82232e-08
87,0.96788,2.49316e-08
88,0.970847,5.05138e-08
89,0.973547,3.49073e-08
90,0.976003,4.33788e-08
91,0.978237,4.64996e-08
92,0.980266,3.21775e-08
93,0.982109,6.7266e-08
94,0.983783,7.20208e-08
95,0.985302,4.32363e-08
96,0.98668,5.05198e-08
97,0.98793,5.41802e-08
98,0.989064,6.31573e-08
99,0.990092,2.32528e-08
100,0.991024,7.50953e-08
101,0.991868,6.33938e-08
102,0.992633,4.55808e-08
103,0.993326,7.95383e-08
104,0.993953,2.83274e-08
105,0.994521,3.43271e-08
106,0.995035,3.74689e-08
107,0.995499,3.6043e-08
108,0.99592,9.7563e-08
109,0.996299,4.47823e-08
110,0.996642,6.96572e-08
111,0.996952,5.79523e-08
