Time,avg(PDE variable 0),std(PDE variable 0)
0,0.00990099,0.0990545
1,0.00530546,0.00137353
2,0.00584252,0.000269946
3,0.00643706,5.35884e-05
4,0.00709176,1.06388e-05
5,0.00781256,2.11185e-06
6,0.00860602,4.19156e-07
7,0.00947933,8.31775e-08
8,0.0104404,1.64814e-08
9,0.0114978,2.78398e-09
10,0.012661,2.01638e-10
11,0.0139402,4.58561e-10
12,0.0153469,2.08405e-10
13,0.0168931,2.57996e-10
14,0.0185924,4.61219e-10
15,0.0204592,1.88202e-10
16,0.0225093,6.07866e-10
17,0.0247599,5.32144e-10
18,0.0272296,4.60551e-10
19,0.0299384,6.68961e-10
20,0.032908,4.82487e-10
21,0.0361618,7.66099e-10
22,0.0397246,7.88087e-10
23,0.0436233,9.32856e-10
24,0.0478865,1.216e-09
25,0.0525445,7.86324e-10
26,0.0576294,1.37583e-09
27,0.0631751,1.15577e-09
28,0.0692171,1.19334e-09
29,0.0757923,1.25517e-09
30,0.082939,2.6123e-09
31,0.0906965,1.33115e-09
32,0.0991046,3.18297e-09
33,0.108204,1.31428e-09
34,0.118033,2.07907e-09
35,0.128633,3.99107e-09
36,0.140039,2.46827e-09
37,0.152288,2.27281e-09
38,0.165411,4.05164e-09
39,0.179435,3.2613e-09
40,0.194382,3.73856e-09
41,0.210268,3.64082e-09
42,0.227101,5.82008e-09
43,0.244879,6.29832e-09
44,0.263591,4.24463e-09
45,0.283217,8.80474e-09
46,0.303723,3.03749e-09
47,0.325064,5.48517e-09
48,0.347181,9.47381e-09
49,0.370004,7.00787e-09
50,0.393452,1.32438e-08
51,0.41743,5.2974e-09
52,0.441836,1.34136e-08
53,0.466558,6.87476e-09
54,0.491477,9.85721e-09
55,0.516471,1.19413e-08
56,0.541416,5.95945e-09
57,0.566186,1.56097e-08
58,0.590661,1.05655e-08
59,0.614725,1.19218e-08
60,0.638271,1.72907e-08
61,0.661198,8.11922e-09
62,0.683419,6.94584e-09
63,0.704857,1.24101e-08
64,0.72545,1.41331e-08
65,0.745146,1.55509e-08
66,0.763908,2.11539e-08
67,0.78171,1.0767e-08
68,0.798539,1.25554e-08
69,0.814392,7.07216e-09
70,0.829276,1.64054e-08
71,0.843207,1.73843e-08
72,0.856208,2.03885e-08
73,0.868307,1.8393e-08
74,0.879538,1.89629e-08
75,0.889938,1.5752e-08
76,0.899548,9.89153e-09
77,0.90841,2.07042e-08
78,0.916566,2.30308e-08
79,0.92406,2.3918e-08
80,0.930933,1.67617e-08
81,0.937229,2.98081e-08
82,0.942989,8.64948e-09
83,0.94825,1.01065e-08
84,0.953051,1.41582e-08
85,0.957428,2.0997e-08
